Experiment id: 66f5bd1f-eae3-46f9-9563-5d9222797983
Performance Test Version: 2113db4
Logfile name: ad9d4c2d-52b2-497d-82c7-814a165849ff.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000346,		1.000055,		499,		499,		0,		0.00,		15999,		0.016,		0.02366,		0.01982,		3.271e-10,		1.937,		1.943,		1.942,		2.008e-09,		0,		0,		0,		0,		0.1108,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		9237,		2,		-0.00825
7.000451,		1.000056,		499,		499,		0,		0.00,		15998,		0.01621,		0.02271,		0.01985,		2.976e-10,		1.931,		1.949,		1.942,		2.158e-09,		0,		0,		0,		0,		0.1261,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		10748,		2,		0.08332
8.000534,		1.000055,		499,		499,		0,		0.00,		15998,		0.0158,		0.02371,		0.01988,		2.971e-10,		1.935,		1.943,		1.942,		1.946e-09,		0,		0,		0,		0,		0.1412,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		12256,		2,		0.1667
9.000616,		1.000055,		499,		499,		0,		0.00,		15998,		0.01879,		0.02367,		0.01978,		2.342e-10,		1.937,		1.943,		1.942,		1.883e-09,		0,		0,		0,		0,		0.1563,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		13764,		2,		0.08333
10.000699,		1.000060,		500,		500,		0,		0.00,		16030,		0.0162,		0.02262,		0.01983,		3.148e-10,		1.933,		1.973,		1.942,		3.773e-09,		0,		0,		0,		0,		0.1716,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		15277,		2,		0.1667
11.000793,		1.000054,		499,		499,		0,		0.00,		15998,		0.01877,		0.02203,		0.01988,		2.117e-10,		1.938,		1.943,		1.942,		1.934e-09,		0,		0,		0,		0,		0.1867,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		16786,		2,		0.08333
12.000879,		1.000055,		499,		499,		0,		0.00,		15998,		0.01885,		0.02213,		0.0199,		2.276e-10,		1.934,		1.945,		1.942,		1.96e-09,		0,		0,		0,		0,		0.2018,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		18294,		2,		0.1667
13.000964,		1.000055,		499,		499,		0,		0.00,		15998,		0.01627,		0.04871,		0.01984,		3.503e-09,		1.931,		1.944,		1.942,		2.451e-09,		0,		0,		0,		0,		0.2171,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		19805,		2,		0.08333
14.001055,		1.000054,		499,		499,		0,		0.00,		15998,		0.01618,		0.02288,		0.01985,		3.048e-10,		1.929,		1.943,		1.942,		2.162e-09,		0,		0,		0,		0,		0.2322,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		21313,		2,		0.1667
15.001137,		1.000055,		499,		499,		0,		0.00,		15998,		0.01871,		0.02494,		0.01986,		2.641e-10,		1.934,		1.943,		1.942,		1.86e-09,		0,		0,		0,		0,		0.2474,		0,		24392,		0,		0,		0,		2335,		0,		0,		8,		8,		0,		0,		0,		22821,		2,		0.08333
