Experiment id: dc68dd48-7769-4648-88a0-000c4d967b3e
Performance Test Version: 2113db4
Logfile name: 2306a9b1-8d6a-49cd-baf3-bd73ac65ca93.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000468,		1.000055,		499,		499,		0,		0.00,		15999,		0.006993,		0.02821,		0.01078,		3.228e-09,		1.738,		1.944,		1.941,		2.508e-07,		0,		0,		0,		0,		0.07818,		0,		18672,		0,		0,		0,		1240,		0,		0,		0,		8,		0,		0,		0,		6068,		4,		-0.01226
7.000570,		1.000054,		499,		499,		0,		0.00,		15998,		0.006863,		0.01837,		0.01053,		6.108e-10,		1.935,		1.944,		1.943,		8.891e-10,		0,		0,		0,		0,		0.08804,		0,		18672,		0,		0,		0,		1240,		0,		0,		0,		8,		0,		0,		0,		7069,		4,		0.08333
8.000649,		1.000054,		499,		499,		0,		0.00,		15998,		0.007074,		0.01302,		0.01049,		4.96e-10,		1.938,		1.944,		1.943,		9.684e-10,		0,		0,		0,		0,		0.09788,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		8071,		4,		0.08333
9.000730,		1.000054,		499,		499,		0,		0.00,		15998,		0.006953,		0.04177,		0.01309,		6.826e-08,		1.937,		1.971,		1.943,		2.601e-09,		0,		0,		0,		0,		0.1095,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		9075,		4,		0.08333
10.000808,		1.000054,		499,		499,		0,		0.00,		15998,		0.006993,		0.04089,		0.01252,		5.886e-08,		1.937,		1.944,		1.943,		1.259e-09,		0,		0,		0,		0,		0.1207,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		10076,		4,		0.1667
11.000890,		1.000054,		499,		499,		0,		0.00,		15998,		0.007073,		0.01294,		0.01042,		4.551e-10,		1.939,		1.944,		1.943,		1.294e-09,		0,		0,		0,		0,		0.1304,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		11077,		4,		0.08333
12.000972,		1.000055,		499,		499,		0,		0.00,		15998,		0.006823,		0.0402,		0.01243,		5.445e-08,		1.934,		1.987,		1.943,		5.707e-09,		0,		0,		0,		0,		0.1416,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		12078,		4,		0.08333
13.001055,		1.000055,		499,		499,		0,		0.00,		15998,		0.006963,		0.01261,		0.01043,		4.567e-10,		1.938,		1.944,		1.943,		1.519e-09,		0,		0,		0,		0,		0.1513,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		13079,		4,		0.08333
14.001135,		1.000054,		499,		499,		0,		0.00,		15998,		0.007033,		0.01648,		0.01052,		3.244e-10,		1.937,		1.944,		1.943,		1.411e-09,		0,		0,		0,		0,		0.1611,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		14080,		4,		0.08333
15.001215,		1.000054,		499,		499,		0,		0.00,		15998,		0.006903,		0.01202,		0.01043,		4.936e-10,		1.933,		1.965,		1.943,		2.504e-09,		0,		0,		0,		0,		0.1708,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		15081,		4,		0.08333
16.001295,		1.000055,		499,		499,		0,		0.00,		15998,		0.007023,		0.04086,		0.01132,		2.53e-08,		1.936,		1.963,		1.943,		2.384e-09,		0,		0,		0,		0,		0.1812,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		16083,		4,		0.08333
17.001381,		1.000054,		499,		499,		0,		0.00,		15998,		0.007154,		0.01283,		0.01046,		3.906e-10,		1.93,		1.947,		1.943,		1.694e-09,		0,		0,		0,		0,		0.1911,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		17087,		4,		0.08333
18.001463,		1.000054,		499,		499,		0,		0.00,		15998,		0.006983,		0.01614,		0.01034,		7.172e-10,		1.938,		1.972,		1.943,		3.129e-09,		0,		0,		0,		0,		0.2009,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		8,		0,		0,		0,		18088,		4,		0.08333
19.001553,		1.000055,		499,		499,		0,		0.00,		15998,		0.007023,		0.012,		0.01025,		8.841e-10,		1.928,		1.944,		1.943,		1.968e-09,		0,		0,		0,		0,		0.2106,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		16,		0,		0,		0,		19089,		4,		0.08333
20.001635,		1.000055,		499,		499,		0,		0.00,		15998,		0.006983,		0.03943,		0.01082,		1.387e-08,		1.934,		1.95,		1.943,		1.827e-09,		0,		0,		0,		0,		0.2206,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		16,		0,		0,		0,		20090,		4,		0.08333
21.001717,		1.000054,		499,		499,		0,		0.00,		15998,		0.007124,		0.04038,		0.01144,		2.647e-08,		1.937,		1.944,		1.943,		1.367e-09,		0,		0,		0,		0,		0.2311,		0,		18672,		0,		0,		0,		1241,		0,		0,		0,		16,		0,		0,		0,		21091,		4,		0.08333
