Experiment id: 5dbe7ff4-ee12-460a-a164-a3ad1fb96859
Performance Test Version: 2113db4
Logfile name: 8f495807-0e12-4f1d-b75d-ab8bd88b51d1.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 20
Topic name: Struct32k
Msg name: Struct32k
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000541,		1.000087,		19,		19,		0,		0.00,		1354440,		0.3314,		0.3362,		0.3354,		9.285e-10,		49.76,		49.76,		49.76,		1.704e-10,		0,		0,		0,		0,		0.06159,		0,		31256,		0,		0,		0,		3902,		0,		0,		0,		8,		0,		0,		0,		595,		2,		-0.008279
7.000679,		1.000085,		19,		19,		0,		0.00,		1354372,		0.3312,		0.3363,		0.3349,		2.11e-09,		49.76,		49.77,		49.76,		4.131e-09,		0,		0,		0,		0,		0.06908,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		666,		2,		0
8.000808,		1.000091,		19,		19,		0,		0.00,		1354386,		0.3323,		0.3361,		0.3354,		5.945e-10,		49.76,		49.76,		49.76,		1.621e-10,		0,		0,		0,		0,		0.07645,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		734,		2,		0.08332
9.000937,		1.000092,		19,		19,		0,		0.00,		1354384,		0.3316,		0.3441,		0.3352,		6.66e-09,		49.76,		49.76,		49.76,		1.9e-10,		0,		0,		0,		0,		0.08384,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		802,		2,		0.08332
10.001061,		1.000087,		19,		19,		0,		0.00,		1354391,		0.3312,		0.3416,		0.3353,		3.539e-09,		49.75,		49.76,		49.76,		3.087e-09,		0,		0,		0,		0,		0.09133,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		873,		2,		0.08332
11.001185,		1.000085,		19,		19,		0,		0.00,		1354392,		0.3314,		0.3363,		0.3349,		1.942e-09,		49.76,		49.76,		49.76,		2.111e-10,		0,		0,		0,		0,		0.0987,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		941,		2,		0
12.001315,		1.000089,		19,		19,		0,		0.00,		1354384,		0.3319,		0.336,		0.3353,		1.285e-09,		49.76,		49.77,		49.76,		4.468e-09,		0,		0,		0,		0,		0.1061,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		1009,		2,		0.08332
13.001447,		1.000093,		19,		19,		0,		0.00,		1354381,		0.3311,		0.3362,		0.3348,		2.359e-09,		49.76,		49.76,		49.76,		1.438e-10,		0,		0,		0,		0,		0.1136,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		1080,		2,		0.08332
14.001571,		1.000087,		19,		19,		0,		0.00,		1354391,		0.3224,		0.3363,		0.3345,		9.101e-09,		49.76,		49.76,		49.76,		2.47e-10,		0,		0,		0,		0,		0.1209,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		1148,		2,		0.08332
15.001695,		1.000085,		19,		19,		0,		0.00,		1354393,		0.3318,		0.3367,		0.3353,		8.014e-10,		49.76,		49.76,		49.76,		1.637e-10,		0,		0,		0,		0,		0.1283,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		1216,		2,		0
16.001823,		1.000091,		19,		19,		0,		0.00,		1354386,		0.3322,		0.3365,		0.3353,		1.257e-09,		49.76,		49.76,		49.76,		2.768e-10,		0,		0,		0,		0,		0.1358,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		1287,		2,		0.08332
17.001947,		1.000086,		19,		19,		0,		0.00,		1354392,		0.3315,		0.3366,		0.3351,		1.384e-09,		49.76,		49.76,		49.76,		1.966e-10,		0,		0,		0,		0,		0.1432,		0,		31636,		0,		0,		0,		3903,		0,		0,		0,		8,		0,		0,		0,		1355,		2,		0.08332
