Experiment id: 115fee99-13c6-46c6-b871-4b1e6eab981b
Performance Test Version: 2113db4
Logfile name: 204f9c33-3bf4-486c-a316-489c13d512a0.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud4m
Msg name: PointCloud4m
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000618,		1.000088,		99,		99,		0,		0.00,		419637568,		0.8217,		0.8612,		0.8332,		4.717e-08,		9.491,		9.506,		9.5,		6.459e-09,		0,		0,		0,		0,		0.539,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		1290,		76,		-0.01226
7.000751,		1.000082,		99,		99,		0,		0.00,		419619416,		0.7439,		0.9035,		0.7819,		1.306e-06,		9.415,		9.575,		9.536,		7.742e-07,		0,		0,		0,		0,		0.6187,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		1491,		89,		0.6666
8.000887,		1.000111,		99,		99,		0,		0.00,		419618058,		0.7461,		0.7786,		0.76,		7.746e-08,		9.547,		9.556,		9.551,		3.14e-09,		0,		0,		0,		0,		0.696,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		1693,		101,		0.6666
9.001001,		1.000086,		99,		99,		0,		0.00,		419627437,		0.7453,		0.7814,		0.7604,		8.602e-08,		9.546,		9.557,		9.551,		3.247e-09,		0,		0,		0,		0,		0.7734,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		1897,		120,		0.6666
10.001140,		1.000111,		99,		99,		0,		0.00,		419617125,		0.7487,		0.779,		0.7606,		8.317e-08,		9.546,		9.555,		9.551,		2.925e-09,		0,		0,		0,		0,		0.8509,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		2098,		141,		0.6666
11.001253,		1.000086,		99,		99,		0,		0.00,		419627525,		0.7481,		0.7791,		0.7606,		7.358e-08,		9.541,		9.556,		9.551,		4.654e-09,		0,		0,		0,		0,		0.9283,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		2299,		154,		0.5833
12.001370,		1.000088,		99,		99,		0,		0.00,		419626079,		0.7467,		0.8412,		0.7699,		6.592e-07,		9.496,		9.556,		9.544,		2.961e-07,		0,		0,		0,		0,		1.007,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		2500,		166,		0.6666
13.001503,		1.000094,		99,		99,		0,		0.00,		419619647,		0.8213,		0.8511,		0.8341,		4.349e-08,		9.494,		9.512,		9.5,		7.35e-09,		0,		0,		0,		0,		1.092,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		2701,		176,		0.7499
14.001657,		1.000119,		99,		99,		0,		0.00,		419609929,		0.8237,		0.8567,		0.8347,		5.543e-08,		9.495,		9.511,		9.5,		5.779e-09,		0,		0,		0,		0,		1.177,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		2902,		193,		0.6666
15.001788,		1.000093,		99,		99,		0,		0.00,		419620593,		0.8226,		0.8567,		0.8347,		6.929e-08,		9.495,		9.505,		9.5,		4.993e-09,		0,		0,		0,		0,		1.263,		0,		44612,		0,		0,		0,		9434,		0,		0,		8,		8,		0,		0,		0,		3103,		212,		0.7499
