16.003738,		1.000084,		3192,		319,		0,		0.00,		13435353659,		4.431,		8.534,		6.338,		0.0003499,		-5927,		-5568,		-5748,		10.86,		0,		0,		0,		0,		161,		1.479,		436348,		0,		0,		0,		106293,		0,		0,		8,		8,		0,		0,		0,		62151,		13387,		83.65
17.003927,		1.000115,		3187,		318,		0,		0.00,		13414561191,		4.026,		8.864,		6.363,		0.0004026,		-6289,		-5929,		-6110,		10.98,		0,		0,		0,		0,		170.9,		1.592,		436348,		0,		0,		0,		106293,		0,		0,		8,		8,		0,		0,		0,		66098,		14155,		83.07
18.008604,		1.000093,		3210,		322,		0,		0.00,		13492310942,		4.661,		8.775,		6.252,		0.0003839,		-6647,		-6290,		-6468,		10.78,		0,		0,		0,		0,		180.7,		1.692,		436348,		0,		0,		0,		106293,		0,		0,		8,		8,		0,		0,		0,		70081,		14956,		82.28
19.008799,		1.000101,		3191,		318,		0,		0.00,		13431208293,		4.229,		8.975,		6.337,		0.0003215,		-7008,		-6648,		-6827,		10.84,		0,		0,		0,		0,		190.6,		1.817,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		73935,		15763,		83.57
20.009165,		1.000120,		3199,		320,		0,		0.00,		13462442170,		4.681,		8.718,		6.294,		0.0003619,		-7367,		-7009,		-7188,		10.67,		0,		0,		0,		0,		200.6,		1.93,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		77779,		16594,		84.22
21.009417,		1.000158,		3200,		320,		0,		0.00,		13468283540,		4.391,		8.512,		6.29,		0.0004838,		-7724,		-7368,		-7546,		10.64,		0,		0,		0,		0,		210.1,		2.07,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		81855,		17354,		80.4
22.009733,		1.000038,		3186,		319,		0,		0.00,		13408484677,		4.389,		8.82,		6.297,		0.0004737,		-8085,		-7726,		-7906,		10.86,		0,		0,		0,		0,		219.6,		2.174,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		85829,		18142,		80.14
23.010069,		1.000092,		3191,		319,		0,		0.00,		13429313173,		4.667,		8.905,		6.346,		0.0003859,		-8446,		-8087,		-8266,		10.85,		0,		0,		0,		0,		229.5,		2.282,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		89788,		18938,		83.14
24.010368,		1.000098,		3184,		319,		0,		0.00,		13400406138,		4.703,		8.794,		6.414,		0.0004205,		-8807,		-8447,		-8627,		10.87,		0,		0,		0,		0,		239,		2.403,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		93826,		19699,		80.06
25.010677,		1.000129,		3190,		319,		0,		0.00,		13425473890,		4.704,		8.707,		6.318,		0.0004336,		-9167,		-8808,		-8986,		10.81,		0,		0,		0,		0,		248.5,		2.547,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		97834,		20478,		80.81
26.010958,		1.000106,		3179,		318,		0,		0.00,		13379744357,		4.811,		9.363,		6.451,		0.0003119,		-9530,		-9168,		-9349,		10.97,		0,		0,		0,		0,		258.3,		2.634,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		101787,		21279,		82.14
27.011465,		1.000166,		3200,		320,		0,		0.00,		13464733883,		4.622,		8.781,		6.347,		0.000496,		-9888,		-9531,		-9711,		10.62,		0,		0,		0,		0,		267.8,		2.77,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		105834,		22065,		79.88
28.011879,		1.000134,		3192,		319,		0,		0.00,		13432384158,		4.874,		8.793,		6.315,		0.0003049,		-1.025e+04,		-9889,		-1.007e+04,		10.68,		0,		0,		0,		0,		277.6,		2.878,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		109776,		22872,		82.8
29.012138,		1.000109,		3190,		319,		0,		0.00,		13426091503,		4.697,		11.33,		6.413,		0.0006417,		-1.061e+04,		-1.025e+04,		-1.043e+04,		10.82,		0,		0,		0,		0,		287.1,		2.991,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		113764,		23637,		79.9
30.012270,		1.000065,		3190,		319,		0,		0.00,		13427826765,		4.544,		10.9,		6.336,		0.0003613,		-1.097e+04,		-1.061e+04,		-1.079e+04,		10.84,		0,		0,		0,		0,		296.9,		3.079,		436348,		0,		0,		0,		106293,		0,		0,		8,		16,		0,		0,		0,		117522,		24465,		82.24
