Experiment id: 223423f8-0909-4a5e-bef1-eb7fe81c6fb4
Performance Test Version: 2113db4
Logfile name: 8a3b82db-d2e1-4b39-a059-b976c93f684e.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 20
Topic name: Array16k
Msg name: Array16k
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000560,		1.000088,		19,		19,		0,		0.00,		327970,		0.09373,		0.1039,		0.09484,		4.434e-09,		49.9,		49.93,		49.9,		3.747e-08,		0,		0,		0,		0,		0.03271,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		594,		2,		-0.008256
7.000723,		1.000093,		19,		19,		0,		0.00,		327946,		0.09287,		0.09516,		0.09438,		2.302e-10,		49.9,		49.9,		49.9,		3.049e-10,		0,		0,		0,		0,		0.03541,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		665,		2,		0
8.000849,		1.000087,		19,		19,		0,		0.00,		327958,		0.09387,		0.09508,		0.09438,		1.04e-10,		49.9,		49.9,		49.9,		2.427e-10,		0,		0,		0,		0,		0.03798,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		733,		2,		0
9.001005,		1.000119,		19,		19,		0,		0.00,		327948,		0.09348,		0.09449,		0.09399,		4.982e-11,		49.9,		49.9,		49.9,		2.227e-10,		0,		0,		0,		0,		0.04054,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		801,		2,		0.08332
10.001129,		1.000087,		19,		19,		0,		0.00,		327959,		0.09274,		0.09559,		0.09423,		2.713e-10,		49.9,		49.9,		49.9,		2.821e-10,		0,		0,		0,		0,		0.04321,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		872,		2,		0
11.001274,		1.000107,		19,		19,		0,		0.00,		327952,		0.09387,		0.1041,		0.09471,		4.705e-09,		49.9,		49.91,		49.9,		3.276e-09,		0,		0,		0,		0,		0.04578,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		940,		2,		0
12.001402,		1.000087,		19,		19,		0,		0.00,		327958,		0.09394,		0.09523,		0.09435,		8.354e-11,		49.9,		49.92,		49.9,		3.06e-08,		0,		0,		0,		0,		0.04834,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		1008,		2,		0
13.001534,		1.000093,		19,		19,		0,		0.00,		327956,		0.09257,		0.095,		0.09426,		2.278e-10,		49.9,		49.92,		49.9,		2.976e-08,		0,		0,		0,		0,		0.051,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		1079,		2,		0.08332
14.001660,		1.000088,		19,		19,		0,		0.00,		327958,		0.09381,		0.09544,		0.09436,		1.35e-10,		49.9,		49.92,		49.9,		3.108e-08,		0,		0,		0,		0,		0.05357,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		1147,		2,		0
15.001806,		1.000107,		19,		19,		0,		0.00,		327952,		0.09305,		0.09475,		0.09355,		2.471e-10,		49.9,		49.92,		49.9,		2.925e-08,		0,		0,		0,		0,		0.05611,		0,		27276,		0,		0,		0,		2907,		0,		0,		8,		8,		0,		0,		0,		1215,		2,		0
