Experiment id: b3fe12cd-9255-4341-bf5e-566efa9c6de9
Performance Test Version: 2113db4
Logfile name: 9ac50487-439c-421d-9a68-b0d9d03fe59a.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 100
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000522,		1.000090,		99,		99,		0,		0.00,		3199,		0.09059,		0.09979,		0.09135,		7.921e-10,		9.87,		9.929,		9.903,		2.044e-08,		0,		0,		0,		0,		0.08321,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		2028,		1,		-0.008239
7.000662,		1.000090,		99,		99,		0,		0.00,		3199,		0.08932,		0.0921,		0.09113,		1.29e-10,		9.901,		9.91,		9.902,		8.885e-10,		0,		0,		0,		0,		0.09457,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		2339,		1,		0.08332
8.000787,		1.000086,		99,		99,		0,		0.00,		3199,		0.09066,		0.1004,		0.09147,		1.638e-09,		9.902,		9.911,		9.903,		3.262e-09,		0,		0,		0,		0,		0.1059,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		2647,		1,		0.08332
9.000910,		1.000086,		99,		99,		0,		0.00,		3199,		0.0905,		0.09232,		0.09114,		7.014e-11,		9.902,		9.91,		9.903,		5.82e-09,		0,		0,		0,		0,		0.1172,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		2955,		1,		0.08332
10.001031,		1.000085,		99,		99,		0,		0.00,		3199,		0.08971,		0.09978,		0.09129,		8.483e-10,		9.902,		9.93,		9.906,		5.536e-08,		0,		0,		0,		0,		0.1288,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		3266,		1,		0.08332
11.001156,		1.000086,		99,		99,		0,		0.00,		3199,		0.0902,		0.09197,		0.09118,		7.911e-11,		9.882,		9.93,		9.903,		1.41e-08,		0,		0,		0,		0,		0.1401,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		3574,		1,		0.1666
12.001287,		1.000091,		99,		99,		0,		0.00,		3199,		0.08942,		0.09867,		0.09135,		6.465e-10,		9.902,		9.91,		9.903,		5.869e-09,		0,		0,		0,		0,		0.1515,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		3882,		1,		0.08332
13.001411,		1.000087,		99,		99,		0,		0.00,		3199,		0.0893,		0.09216,		0.09123,		1.728e-10,		9.902,		9.91,		9.903,		4.917e-09,		0,		0,		0,		0,		0.163,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		4193,		1,		0.08332
14.001541,		1.000091,		99,		99,		0,		0.00,		3199,		0.08945,		0.09969,		0.09136,		1.551e-09,		9.902,		9.91,		9.904,		8.347e-09,		0,		0,		0,		0,		0.1745,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		4501,		1,		0.08332
15.001677,		1.000098,		99,		99,		0,		0.00,		3199,		0.09069,		0.09221,		0.09147,		9.022e-11,		9.902,		9.929,		9.905,		3.325e-08,		0,		0,		0,		0,		0.186,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		4809,		1,		0.08332
16.001823,		1.000109,		99,		99,		0,		0.00,		3199,		0.08917,		0.09967,		0.09146,		1.472e-09,		9.882,		9.93,		9.907,		1.049e-07,		0,		0,		0,		0,		0.1976,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		5120,		1,		0.08332
17.001947,		1.000087,		99,		99,		0,		0.00,		3199,		0.09033,		0.09233,		0.09132,		6.218e-11,		9.902,		9.904,		9.902,		1.91e-10,		0,		0,		0,		0,		0.2088,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		5428,		1,		0.08332
18.002089,		1.000099,		99,		99,		0,		0.00,		3199,		0.07115,		0.09239,		0.09136,		4.196e-09,		9.902,		9.911,		9.903,		1.255e-09,		0,		0,		0,		0,		0.2201,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		8,		0,		0,		0,		5736,		1,		0.1666
19.002226,		1.000091,		99,		99,		0,		0.00,		3199,		0.08951,		0.09244,		0.09144,		1.776e-10,		9.902,		9.904,		9.902,		2.316e-10,		0,		0,		0,		0,		0.2315,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		6047,		1,		0.08332
20.002369,		1.000106,		99,		99,		0,		0.00,		3199,		0.09073,		0.1006,		0.09159,		9.19e-10,		9.902,		9.91,		9.903,		5.604e-09,		0,		0,		0,		0,		0.2429,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		6355,		1,		0.08332
21.002495,		1.000086,		99,		99,		0,		0.00,		3199,		0.09029,		0.09238,		0.09131,		1.045e-10,		9.902,		9.91,		9.904,		7.524e-09,		0,		0,		0,		0,		0.2543,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		6663,		1,		0.08332
22.002644,		1.000108,		99,		99,		0,		0.00,		3199,		0.08961,		0.1021,		0.09156,		1.263e-09,		9.882,		9.935,		9.905,		7.43e-08,		0,		0,		0,		0,		0.2658,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		6974,		1,		0.08332
23.002779,		1.000098,		99,		99,		0,		0.00,		3199,		0.09079,		0.1008,		0.09156,		9.408e-10,		9.902,		9.91,		9.903,		8.513e-10,		0,		0,		0,		0,		0.2771,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		7282,		1,		0.08332
24.002913,		1.000093,		99,		99,		0,		0.00,		3199,		0.09004,		0.1009,		0.09166,		1.562e-09,		9.902,		9.911,		9.903,		2.186e-09,		0,		0,		0,		0,		0.2885,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		7590,		1,		0.08332
25.003038,		1.000087,		99,		99,		0,		0.00,		3199,		0.08982,		0.09214,		0.09132,		1.323e-10,		9.902,		9.904,		9.903,		4.143e-10,		0,		0,		0,		0,		0.2998,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		7901,		1,		0.08332
26.003185,		1.000108,		99,		99,		0,		0.00,		3199,		0.07711,		0.09218,		0.09139,		2.12e-09,		9.902,		9.91,		9.904,		8.805e-09,		0,		0,		0,		0,		0.3113,		0,		24424,		0,		0,		0,		2339,		0,		0,		0,		16,		0,		0,		0,		8209,		1,		0.1666
