Experiment id: 174a2ed7-b6de-440a-80fa-52e8413e6f76
Performance Test Version: 2113db4
Logfile name: 60d816e4-13a6-470d-ae47-7010a7540103.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000588,		1.000076,		499,		499,		0,		0.00,		525471858,		0.206,		0.2294,		0.2126,		4.987e-09,		1.821,		1.838,		1.833,		3.877e-09,		0,		0,		0,		0,		0.6945,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		9236,		247,		-0.008265
7.000709,		1.000071,		499,		499,		0,		0.00,		525448612,		0.2064,		0.2448,		0.2125,		6.691e-09,		1.819,		1.837,		1.833,		4.379e-09,		0,		0,		0,		0,		0.8071,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		10747,		280,		0.9166
8.000813,		1.000076,		499,		499,		0,		0.00,		525456850,		0.2056,		0.223,		0.2125,		5.453e-09,		1.82,		1.839,		1.833,		4.112e-09,		0,		0,		0,		0,		0.9194,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		12255,		319,		0.9166
9.000913,		1.000069,		499,		499,		0,		0.00,		525459966,		0.2025,		0.2333,		0.2126,		5.62e-09,		1.818,		1.839,		1.833,		4.28e-09,		0,		0,		0,		0,		1.032,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		13763,		363,		0.9999
10.001013,		1.000072,		499,		499,		0,		0.00,		525459556,		0.205,		0.2327,		0.2126,		5.512e-09,		1.816,		1.837,		1.833,		4.642e-09,		0,		0,		0,		0,		1.145,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		15274,		404,		0.9166
11.001108,		1.000069,		499,		499,		0,		0.00,		525461240,		0.1899,		0.2328,		0.2057,		9.22e-08,		1.824,		1.85,		1.838,		4.071e-08,		0,		0,		0,		0,		1.253,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		16782,		443,		0.9166
12.001212,		1.000072,		499,		499,		0,		0.00,		525457897,		0.1869,		0.2316,		0.2012,		1.134e-07,		1.822,		1.85,		1.842,		3.792e-08,		0,		0,		0,		0,		1.359,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		18290,		484,		0.8332
13.001303,		1.000065,		499,		499,		0,		0.00,		525464141,		0.1841,		0.2174,		0.1936,		5.093e-09,		1.834,		1.849,		1.846,		3.552e-09,		0,		0,		0,		0,		1.46,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		19801,		523,		0.9166
14.001418,		1.000094,		499,		499,		0,		0.00,		525451171,		0.1837,		0.2068,		0.1932,		4.645e-09,		1.838,		1.851,		1.846,		3.751e-09,		0,		0,		0,		0,		1.561,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		21309,		570,		0.8332
15.001503,		1.000065,		499,		499,		0,		0.00,		525467851,		0.1836,		0.2017,		0.193,		3.983e-09,		1.836,		1.85,		1.846,		3.181e-09,		0,		0,		0,		0,		1.662,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		22817,		609,		0.8333
16.001593,		1.000070,		499,		499,		0,		0.00,		525464820,		0.1844,		0.2169,		0.1932,		5.448e-09,		1.827,		1.85,		1.846,		3.918e-09,		0,		0,		0,		0,		1.763,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		24328,		646,		0.8333
17.001680,		1.000065,		499,		499,		0,		0.00,		525466272,		0.1829,		0.2034,		0.1931,		4.517e-09,		1.836,		1.851,		1.846,		3.893e-09,		0,		0,		0,		0,		1.864,		0,		33200,		0,		0,		0,		4203,		0,		0,		8,		8,		0,		0,		0,		25836,		687,		0.8333
