16.053757,		1.003192,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.027e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		53203125000,		2234375000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.085
17.069399,		1.015559,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.128e+04,		9.223e+12,		4.61e+12,		2.127e+22,		0,		0,		0,		0,		54265625000,		2281250000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.102
18.070435,		1.000896,		0,		3160,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.228e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		55328125000,		2312500000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.105
19.072731,		1.002210,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.328e+04,		9.223e+12,		4.613e+12,		2.127e+22,		0,		0,		0,		0,		56390625000,		2343750000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.094
20.076136,		1.003329,		0,		3160,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.429e+04,		9.223e+12,		4.61e+12,		2.127e+22,		0,		0,		0,		0,		57437500000,		2390625000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.084
21.079405,		1.003185,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.529e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		58531250000,		2437500000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.474
22.080450,		1.000968,		0,		3158,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.629e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		59578125000,		2484375000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.105
23.096146,		1.015615,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.731e+04,		9.223e+12,		4.613e+12,		2.127e+22,		0,		0,		0,		0,		60593750000,		2578125000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.102
24.099390,		1.003168,		0,		3144,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.831e+04,		9.223e+12,		4.61e+12,		2.127e+22,		0,		0,		0,		0,		61640625000,		2625000000,		126820,		0,		0,		0,		0,		83915,		0,		0,		0,		0,		0,		0,		0,		0,		9.085
25.102781,		1.003313,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-5.932e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		62718750000,		2656250000,		126820,		0,		0,		0,		0,		83916,		0,		0,		0,		0,		0,		0,		0,		0,		9.214
26.105114,		1.002248,		0,		3158,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-6.032e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		63796875000,		2687500000,		126820,		0,		0,		0,		0,		83917,		0,		0,		0,		0,		0,		0,		0,		0,		9.223
27.107405,		1.002209,		0,		3158,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-6.132e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		64828125000,		2718750000,		126820,		0,		0,		0,		0,		83917,		0,		0,		0,		0,		0,		0,		0,		0,		8.834
28.108482,		1.001005,		0,		3159,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-6.232e+04,		9.223e+12,		4.613e+12,		2.127e+22,		0,		0,		0,		0,		65875000000,		2765625000,		126820,		0,		0,		0,		0,		83917,		0,		0,		0,		0,		0,		0,		0,		0,		9.105
29.113371,		1.004813,		0,		3158,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-6.333e+04,		9.223e+12,		4.612e+12,		2.127e+22,		0,		0,		0,		0,		66953125000,		2796875000,		126820,		0,		0,		0,		0,		83917,		0,		0,		0,		0,		0,		0,		0,		0,		9.2
30.116724,		1.003272,		0,		3158,		0,		0.00,		0,		inf,		-inf,		0,		-nan(ind),		-6.433e+04,		9.223e+12,		4.61e+12,		2.127e+22,		0,		0,		0,		0,		68015625000,		2843750000,		126820,		0,		0,		0,		0,		83917,		0,		0,		0,		0,		0,		0,		0,		0,		9.214
