Experiment id: 86203e25-419f-4667-8a8f-6778586ea855
Performance Test Version: 
Logfile name: d7d471b6-cd85-4fd9-80a4-3649d29ef6b2.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 20
Topic name: Array16k
Msg name: Array16k
Maximum runtime (sec): 30
Number of publishers: 1
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
20.059313,		1.004658,		19,		20,		0,		0.00,		326457,		0.0274,		0.1403,		0.06068,		7.314e-07,		34.32,		48.38,		41.54,		0.02025,		0,		0,		0,		0,		1078125000,		750000000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.5184
21.064184,		1.004814,		20,		19,		0,		0.00,		342730,		0.0356,		0.1252,		0.05963,		9.66e-07,		34.32,		48.84,		41.81,		0.01922,		0,		0,		0,		0,		1125000000,		796875000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7775
22.072666,		1.008434,		19,		19,		0,		0.00,		325241,		0.035,		0.1389,		0.05988,		1.02e-06,		34.69,		48.28,		40.31,		0.01867,		0,		0,		0,		0,		1187500000,		828125000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7747
23.077105,		1.004395,		19,		19,		0,		0.00,		326550,		0.036,		0.1332,		0.06568,		9.665e-07,		34.33,		48.85,		42.02,		0.02112,		0,		0,		0,		0,		1218750000,		859375000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.5185
24.079334,		1.002190,		19,		19,		0,		0.00,		327270,		0.0374,		0.1284,		0.07465,		1.199e-06,		34.01,		48.64,		41.48,		0.02012,		0,		0,		0,		0,		1265625000,		906250000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7795
25.082655,		1.003281,		19,		19,		0,		0.00,		326914,		0.0349,		0.2905,		0.07359,		4.578e-06,		34.94,		48.48,		41.78,		0.01797,		0,		0,		0,		0,		1312500000,		953125000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7787
26.083889,		1.001183,		19,		19,		0,		0.00,		327595,		0.0358,		0.1925,		0.07229,		1.773e-06,		35.96,		48.48,		42.09,		0.01928,		0,		0,		0,		0,		1375000000,		984375000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7803
27.086159,		1.002223,		19,		19,		0,		0.00,		327257,		0.0335,		0.1743,		0.06291,		1.542e-06,		33.65,		48.1,		40.85,		0.02037,		0,		0,		0,		0,		1406250000,		1015625000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.5197
28.088482,		1.002273,		19,		19,		0,		0.00,		327239,		0.0397,		0.2842,		0.09128,		3.758e-06,		34.34,		48.88,		41.83,		0.02056,		0,		0,		0,		0,		1453125000,		1062500000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7794
29.092724,		1.004195,		19,		19,		0,		0.00,		326614,		0.0339,		0.2203,		0.07992,		2.593e-06,		33.18,		47.76,		41.27,		0.0222,		0,		0,		0,		0,		1531250000,		1078125000,		22656,		0,		0,		0,		0,		5906,		0,		0,		0,		0,		0,		0,		0,		0,		0.7779
30.108486,		1.015713,		20,		20,		0,		0.00,		339055,		0.0366,		0.1278,		0.05033,		5.278e-07,		35.24,		47.78,		41.36,		0.01908,		0,		0,		0,		0,		1562500000,		1140625000,		22668,		0,		0,		0,		0,		5923,		0,		0,		0,		0,		0,		0,		0,		0,		0.7691
