Experiment id: b333ca9d-827f-4c34-8332-d6bec0a0997c
Performance Test Version: 2113db4
Logfile name: pub_node_21_rmw_cyclonedds_cpp_49.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: TRANSIENT_LOCAL History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct1621
Msg name: Struct16
Maximum runtime (sec): 40
Number of publishers: 1
Number of subscribers: 0
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000880,		1.000059,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		-18.15,		1.966,		1.424,		0.003499,		inf,		-inf,		0,		0,		0.2356,		0.12,		18884,		0,		0,		0,		2658,		0,		0,		0,		8,		0,		0,		0,		16234,		460,		-0.02468
7.001002,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.209,		1.975,		1.911,		3.317e-06,		inf,		-inf,		0,		0,		0.2478,		0.1307,		18884,		0,		0,		0,		2659,		0,		0,		0,		8,		0,		0,		0,		17566,		463,		0.1666
8.001099,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.346,		1.971,		1.919,		1.244e-06,		inf,		-inf,		0,		0,		0.2572,		0.1356,		18884,		0,		0,		0,		2662,		0,		0,		0,		8,		0,		0,		0,		18183,		474,		0.08333
9.001195,		1.000059,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.066,		1.965,		1.914,		3.41e-06,		inf,		-inf,		0,		0,		0.2675,		0.1411,		18884,		0,		0,		0,		2672,		0,		0,		0,		8,		0,		0,		0,		18890,		491,		0.1667
10.001287,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.883,		1.962,		1.924,		8.79e-08,		inf,		-inf,		0,		0,		0.2755,		0.1453,		18884,		0,		0,		0,		2672,		0,		0,		0,		8,		0,		0,		0,		19401,		491,		0.08333
11.001374,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.887,		1.964,		1.922,		2.093e-07,		inf,		-inf,		0,		0,		0.2834,		0.1494,		18884,		0,		0,		0,		2672,		0,		0,		0,		8,		0,		0,		0,		19960,		495,		0.08333
12.001464,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.45,		1.953,		1.919,		8.502e-07,		inf,		-inf,		0,		0,		0.2918,		0.1538,		18884,		0,		0,		0,		2675,		0,		0,		0,		8,		0,		0,		0,		20533,		497,		0.1667
13.001543,		1.000044,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.167,		1.963,		1.911,		1.978e-06,		inf,		-inf,		0,		0,		0.3018,		0.1591,		18884,		0,		0,		0,		2683,		0,		0,		0,		8,		0,		0,		0,		21281,		519,		0.08333
14.001639,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.746,		1.964,		1.923,		2.241e-07,		inf,		-inf,		0,		0,		0.3105,		0.1637,		18884,		0,		0,		0,		2685,		0,		0,		0,		16,		0,		0,		0,		21858,		523,		0.1667
15.001735,		1.000055,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.894,		1.96,		1.923,		8.02e-08,		inf,		-inf,		0,		0,		0.3186,		0.168,		18884,		0,		0,		0,		2686,		0,		0,		0,		16,		0,		0,		0,		22398,		526,		0
