Experiment id: 5b47ccc4-9907-40e0-a9b1-6f9c67ea1b54
Performance Test Version: 2113db4
Logfile name: pub_node_0_rmw_fastrtps_cpp_23.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: TRANSIENT_LOCAL History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct160
Msg name: Struct16
Maximum runtime (sec): 40
Number of publishers: 1
Number of subscribers: 0
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000355,		1.000045,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.86,		1.957,		1.934,		1.76e-08,		inf,		-inf,		0,		0,		0.1558,		0.08024,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		12842,		825,		-0.02469
7.000465,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.919,		1.984,		1.934,		1.231e-08,		inf,		-inf,		0,		0,		0.1727,		0.09419,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		15094,		825,		0.25
8.000560,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.921,		1.939,		1.934,		4.186e-09,		inf,		-inf,		0,		0,		0.1887,		0.1086,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		17330,		825,		0.1667
9.000654,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.93,		1.936,		1.934,		7.629e-10,		inf,		-inf,		0,		0,		0.2076,		0.1195,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		19500,		825,		0.25
10.000746,		1.000055,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.918,		1.983,		1.936,		5.606e-08,		inf,		-inf,		0,		0,		0.2231,		0.1352,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		21741,		827,		0.3333
11.000834,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.862,		1.983,		1.935,		4.442e-08,		inf,		-inf,		0,		0,		0.2428,		0.1472,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		23978,		828,		0.25
12.000926,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.937,		1.934,		2.607e-09,		inf,		-inf,		0,		0,		0.2611,		0.1582,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		26143,		828,		0.25
13.001010,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.926,		1.958,		1.933,		4.264e-09,		inf,		-inf,		0,		0,		0.2804,		0.1699,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		28384,		829,		0.25
14.001099,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.918,		1.967,		1.936,		3.167e-08,		inf,		-inf,		0,		0,		0.3003,		0.182,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		30620,		829,		0.3333
15.001192,		1.000055,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.93,		1.936,		1.935,		4.668e-10,		inf,		-inf,		0,		0,		0.3183,		0.1929,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		32792,		829,		0.1667
16.001284,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.919,		1.949,		1.934,		4.695e-09,		inf,		-inf,		0,		0,		0.3418,		0.2011,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		35032,		829,		0.3333
17.001375,		1.000055,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.917,		1.936,		1.934,		3.383e-09,		inf,		-inf,		0,		0,		0.3604,		0.212,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		37270,		829,		0.25
18.001461,		1.000056,		0,		500,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.93,		1.937,		1.935,		1.739e-09,		inf,		-inf,		0,		0,		0.3778,		0.2222,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		39446,		829,		0.1667
19.001549,		1.000055,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.913,		1.962,		1.935,		5.6e-09,		inf,		-inf,		0,		0,		0.3971,		0.2336,		33912,		0,		0,		0,		3138,		1,		0,		0,		8,		0,		0,		0,		41685,		830,		0.25
20.001646,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.928,		1.984,		1.936,		5.834e-08,		inf,		-inf,		0,		0,		0.4166,		0.245,		33912,		0,		0,		0,		3138,		1,		0,		0,		16,		0,		0,		0,		43922,		831,		0.25
21.001747,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.928,		1.974,		1.935,		9.462e-09,		inf,		-inf,		0,		0,		0.4354,		0.2561,		33912,		0,		0,		0,		3138,		1,		0,		0,		16,		0,		0,		0,		46107,		831,		0.25
22.001831,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.925,		1.969,		1.934,		1.911e-08,		inf,		-inf,		0,		0,		0.4549,		0.2676,		33912,		0,		0,		0,		3138,		1,		0,		0,		16,		0,		0,		0,		48347,		833,		0.25
23.001930,		1.000055,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.927,		1.936,		1.934,		2.205e-09,		inf,		-inf,		0,		0,		0.4755,		0.2797,		33912,		0,		0,		0,		3138,		1,		0,		0,		16,		0,		0,		0,		50586,		834,		0.25
24.002016,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.925,		1.963,		1.934,		7.199e-09,		inf,		-inf,		0,		0,		0.4942,		0.2907,		33912,		0,		0,		0,		3138,		1,		0,		0,		16,		0,		0,		0,		52776,		834,		0.3333
