Experiment id: 8aec5f2a-7095-4e4c-ade0-f6526bb717c1
Performance Test Version: 2113db4
Logfile name: pub_node_13_rmw_cyclonedds_cpp_43.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: TRANSIENT_LOCAL History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct1613
Msg name: Struct16
Maximum runtime (sec): 40
Number of publishers: 1
Number of subscribers: 0
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000367,		1.000057,		0,		500,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.335,		1.973,		1.924,		1.984e-06,		inf,		-inf,		0,		0,		0.1845,		0.1038,		18704,		0,		0,		0,		2434,		0,		0,		0,		8,		0,		0,		0,		13353,		1395,		-0.02474
7.000481,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.89,		1.973,		1.928,		1.325e-07,		inf,		-inf,		0,		0,		0.1928,		0.1084,		18704,		0,		0,		0,		2435,		0,		0,		0,		8,		0,		0,		0,		13907,		1395,		0.08332
8.000571,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.833,		1.97,		1.922,		1.072e-07,		inf,		-inf,		0,		0,		0.2016,		0.1134,		18704,		0,		0,		0,		2439,		0,		0,		0,		8,		0,		0,		0,		14512,		1398,		0.1667
9.000662,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.74,		1.948,		1.923,		1.657e-07,		inf,		-inf,		0,		0,		0.211,		0.1187,		18704,		0,		0,		0,		2447,		0,		0,		0,		8,		0,		0,		0,		15183,		1404,		0.08333
10.000751,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.916,		1.929,		1.926,		5.383e-09,		inf,		-inf,		0,		0,		0.2183,		0.1228,		18704,		0,		0,		0,		2447,		0,		0,		0,		8,		0,		0,		0,		15696,		1404,		0.08333
11.000845,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.91,		1.958,		1.93,		9.162e-08,		inf,		-inf,		0,		0,		0.2258,		0.127,		18704,		0,		0,		0,		2447,		0,		0,		0,		8,		0,		0,		0,		16247,		1405,		0.08333
12.000931,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.55,		1.964,		1.922,		5.021e-07,		inf,		-inf,		0,		0,		0.234,		0.1316,		18704,		0,		0,		0,		2453,		0,		0,		0,		8,		0,		0,		0,		16864,		1413,		0.1667
13.001021,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.891,		1.965,		1.94,		2.071e-07,		inf,		-inf,		0,		0,		0.234,		0.1438,		18704,		0,		0,		0,		2459,		0,		0,		0,		8,		0,		0,		0,		17483,		1414,		0.08333
14.001120,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.905,		1.954,		1.928,		6.035e-09,		inf,		-inf,		0,		0,		0.2374,		0.1511,		18704,		0,		0,		0,		2459,		0,		0,		0,		8,		0,		0,		0,		18018,		1414,		0.08333
15.001170,		1.000018,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.898,		1.971,		1.921,		4.84e-08,		inf,		-inf,		0,		0,		0.2451,		0.156,		18704,		0,		0,		0,		2459,		0,		0,		0,		16,		0,		0,		0,		18550,		1415,		0.08333
16.001253,		1.000050,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.882,		1.931,		1.912,		1.012e-07,		inf,		-inf,		0,		0,		0.2475,		0.165,		18704,		0,		0,		0,		2463,		0,		0,		0,		16,		0,		0,		0,		19134,		1415,		0.08333
17.001350,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.644,		1.962,		1.927,		4.151e-07,		inf,		-inf,		0,		0,		0.2552,		0.1702,		18704,		0,		0,		0,		2471,		0,		0,		0,		16,		0,		0,		0,		19799,		1422,		0.1667
18.001450,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.878,		1.931,		1.928,		9.515e-09,		inf,		-inf,		0,		0,		0.2614,		0.1743,		18704,		0,		0,		0,		2471,		0,		0,		0,		16,		0,		0,		0,		20310,		1422,		0.08333
19.001554,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.89,		1.951,		1.926,		8.535e-08,		inf,		-inf,		0,		0,		0.2678,		0.1785,		18704,		0,		0,		0,		2471,		0,		0,		0,		16,		0,		0,		0,		20855,		1425,		0
