Experiment id: 1be08bd0-09a2-4733-aa68-36c0a6fbc599
Performance Test Version: 2113db4
Logfile name: d6733918-d0ea-488a-9be9-ee05563aa6bf.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000566,		1.000085,		1497,		0,		0,		-nan,		47994,		0.02152,		0.07977,		0.02866,		9.292e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.221,		0,		19296,		0,		0,		0,		1362,		5,		0,		8,		8,		0,		0,		0,		12304,		2,		-0.01222
7.000702,		1.000086,		1497,		0,		0,		-nan,		47991,		0.0136,		0.07276,		0.02367,		5.111e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2522,		0,		19296,		0,		0,		0,		1363,		5,		0,		8,		8,		0,		0,		0,		14306,		2,		0.25
8.000984,		1.000246,		1497,		0,		0,		-nan,		47985,		0.01373,		0.2052,		0.02105,		1.698e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2808,		0,		19296,		0,		0,		0,		1364,		5,		0,		8,		8,		0,		0,		0,		16314,		2,		0.2499
9.001266,		1.000255,		1497,		0,		0,		-nan,		47985,		0.01411,		0.0321,		0.024,		1.186e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3124,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		18325,		2,		0.2499
10.001574,		1.000272,		1497,		0,		0,		-nan,		47985,		0.01379,		0.0446,		0.01968,		8.683e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3384,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		20332,		2,		0.1666
11.001688,		1.000086,		1497,		0,		0,		-nan,		47994,		0.01643,		0.04564,		0.02489,		1.177e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3722,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		22356,		2,		0.3333
12.001815,		1.000087,		1497,		0,		0,		-nan,		47991,		0.01818,		0.03869,		0.02679,		1.148e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4089,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		24397,		2,		0.25
13.001939,		1.000087,		1497,		0,		0,		-nan,		47994,		0.01754,		0.03407,		0.02485,		1.075e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.443,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		26433,		2,		0.3333
14.002060,		1.000085,		1500,		0,		0,		-nan,		48090,		0.01871,		0.03445,		0.02356,		4.952e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4752,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		28471,		2,		0.25
15.002173,		1.000086,		1497,		0,		0,		-nan,		47994,		0.0186,		0.03702,		0.02457,		9.212e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5087,		0,		19296,		0,		0,		0,		1365,		5,		0,		8,		8,		0,		0,		0,		30504,		2,		0.25
