Experiment id: 5d7ebf49-1121-48ce-8790-d1b3636c585d
Performance Test Version: 2113db4
Logfile name: 3907d536-4876-4b8b-9fa7-2cf471e1ec7b.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud4m
Msg name: PointCloud4m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 10
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000504,		1.000062,		890,		0,		47,		inf,		3776802989,		712.1,		1030,		861.3,		5.305,		inf,		-inf,		0,		0,		0,		0,		0,		0,		13.47,		1.109,		4216056,		0,		0,		0,		1051195,		1,		0,		0,		8,		0,		0,		0,		67586,		1506,		-0.008272
7.000636,		1.000059,		909,		0,		164,		inf,		3856307115,		764.8,		996.7,		938.2,		1.778,		inf,		-inf,		0,		0,		0,		0,		0,		0,		16.79,		1.151,		4216320,		0,		0,		0,		1051265,		1,		0,		0,		8,		0,		0,		0,		76788,		1922,		28
8.000741,		1.000060,		902,		0,		23,		inf,		3827036184,		801.7,		1021,		935.6,		2.124,		inf,		-inf,		0,		0,		0,		0,		0,		0,		19.84,		1.187,		4216320,		0,		0,		0,		1051265,		1,		0,		0,		8,		0,		0,		0,		87947,		2226,		25.66
9.000868,		1.000062,		992,		0,		60,		inf,		4204608742,		793.6,		1002,		910.2,		2.26,		inf,		-inf,		0,		0,		0,		0,		0,		0,		23.59,		1.218,		4216320,		0,		0,		0,		1051265,		1,		0,		0,		8,		0,		0,		0,		97692,		2655,		31.58
10.000987,		1.000061,		873,		0,		37,		inf,		3705291612,		745.6,		1013,		892.2,		5.446,		inf,		-inf,		0,		0,		0,		0,		0,		0,		26.98,		1.285,		4216848,		0,		0,		0,		1051343,		1,		0,		0,		8,		0,		0,		0,		111145,		3029,		28.75
11.001100,		1.000066,		901,		0,		79,		inf,		3822811643,		747.7,		1019,		934.3,		1.73,		inf,		-inf,		0,		0,		0,		0,		0,		0,		30.43,		1.306,		4219488,		0,		0,		0,		1052049,		1,		0,		0,		8,		0,		0,		0,		122967,		3388,		28.91
12.001254,		1.000103,		683,		0,		244,		inf,		2907906431,		877.9,		1033,		957.3,		1.181,		inf,		-inf,		0,		0,		0,		0,		0,		0,		33.31,		1.329,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		131629,		3732,		24.25
13.001531,		1.000077,		903,		0,		50,		inf,		3830571723,		796.3,		1031,		923.8,		3.513,		inf,		-inf,		0,		0,		0,		0,		0,		0,		36.78,		1.37,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		140789,		4136,		29.24
14.001684,		1.000071,		942,		0,		128,		inf,		3994689301,		789.9,		1041,		937.1,		2.461,		inf,		-inf,		0,		0,		0,		0,		0,		0,		40.32,		1.41,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		148383,		4538,		29.83
15.001815,		1.000067,		940,		0,		100,		inf,		3986390309,		843.4,		1004,		938.4,		1.217,		inf,		-inf,		0,		0,		0,		0,		0,		0,		43.9,		1.46,		4220544,		0,		0,		0,		1052289,		1,		0,		0,		8,		0,		0,		0,		161146,		4924,		30.33
