Experiment id: 16132f0f-2c66-4ea8-b067-e5bdc1bae4b5
Performance Test Version: 2fc8cc2-dirty
Logfile name: eb5c0136-b8c5-43f5-b4f5-0fec865e6270.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 20
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.045388,		1.006983,		7,		0,		0,		nan,		8349884,		3622,		3816,		3699,		3.78,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2317,		0.2018,		138248192,		0,		0,		0,		10754,		7,		0,		0,		0,		16,		32,		0,		24,		4694,		1.139e-05
7.047102,		1.001637,		2,		0,		0,		nan,		3147674,		3593,		3719,		3661,		2.689,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.259,		0.2124,		138248192,		0,		0,		0,		10754,		7,		0,		0,		0,		18,		36,		0,		27,		5449,		0.3744
8.057140,		1.010015,		7,		0,		0,		nan,		8324631,		4434,		4902,		4623,		19.2,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2878,		0.2208,		138248192,		0,		0,		0,		10755,		7,		0,		0,		0,		18,		36,		0,		27,		6316,		0.495
9.067184,		1.010008,		13,		0,		6,		inf,		14568019,		4759,		4998,		4912,		4.418,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3179,		0.2281,		138248192,		0,		0,		0,		10755,		7,		0,		0,		0,		18,		36,		0,		27,		7114,		0.3713
10.072503,		1.005296,		13,		0,		5,		inf,		14636485,		4510,		4966,		4793,		23.23,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.342,		0.242,		138248192,		0,		0,		0,		10755,		7,		0,		0,		0,		20,		40,		0,		31,		7903,		0.6217
11.076433,		1.003860,		14,		0,		6,		inf,		15703655,		4805,		4982,		4908,		2.833,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.369,		0.2559,		138248192,		0,		0,		0,		10755,		7,		0,		0,		0,		20,		40,		0,		31,		8802,		0.3735
12.077183,		1.000668,		11,		0,		6,		inf,		12602825,		4843,		4995,		4925,		2.328,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3972,		0.2665,		138248192,		0,		0,		0,		10755,		7,		0,		0,		0,		20,		40,		0,		31,		9823,		0.4996
13.087221,		1.010016,		18,		0,		3,		inf,		19771011,		4319,		4973,		4690,		39.4,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.423,		0.2805,		138248192,		0,		0,		0,		10756,		7,		0,		0,		0,		22,		44,		0,		35,		10941,		0.6188
14.097273,		1.010008,		21,		0,		2,		inf,		22892393,		4308,		4985,		4713,		40.93,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4474,		0.2978,		138248192,		0,		0,		0,		10756,		7,		0,		0,		0,		22,		44,		0,		35,		11819,		0.3713
15.101389,		1.004094,		14,		0,		2,		inf,		15700732,		4702,		4964,		4851,		7.102,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4735,		0.3108,		138248192,		0,		0,		0,		10756,		7,		0,		0,		0,		22,		44,		0,		35,		12677,		0.6224
