Experiment id: fa2f3854-4f76-4351-8013-ed8f65122102
Performance Test Version: 2fc8cc2-dirty
Logfile name: 8a6d12e5-29d5-4414-9f4a-e5d7903614d9.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.035398,		1.001602,		69,		0,		204,		inf,		75552684,		987.2,		1020,		1003,		0.07403,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3481,		0.238,		365445120,		0,		0,		0,		24642,		7,		0,		0,		0,		16,		32,		0,		26,		7550,		1.508e-05
7.039429,		1.003969,		48,		0,		264,		inf,		53386983,		985.5,		1029,		1006,		0.151,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3958,		0.2471,		365494272,		0,		0,		0,		24645,		7,		0,		0,		0,		18,		36,		0,		30,		8558,		0.747
8.045911,		1.006402,		54,		0,		249,		inf,		59522565,		988.3,		1017,		1000,		0.06308,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4447,		0.255,		365494272,		0,		0,		0,		24645,		7,		0,		0,		0,		18,		36,		0,		30,		9396,		0.7452
9.053744,		1.007757,		33,		0,		219,		inf,		37542806,		986.1,		1018,		1002,		0.09835,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4874,		0.2629,		366592000,		0,		0,		0,		24712,		7,		0,		0,		0,		18,		36,		0,		30,		10267,		0.6201
10.063858,		1.010033,		51,		0,		282,		inf,		56187005,		981,		1022,		1004,		0.09485,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5336,		0.2709,		367689728,		0,		0,		0,		24780,		7,		0,		0,		0,		20,		40,		0,		34,		11214,		0.7425
11.068075,		1.004152,		46,		0,		230,		inf,		51283885,		984.2,		1029,		996.6,		0.08751,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5808,		0.2788,		367689728,		0,		0,		0,		24780,		7,		0,		0,		0,		20,		40,		0,		34,		12191,		0.6224
12.078120,		1.010011,		72,		0,		252,		inf,		78042880,		987.2,		1034,		1002,		0.09243,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.6344,		0.287,		367689728,		0,		0,		0,		24780,		7,		0,		0,		0,		20,		40,		0,		34,		13202,		0.7425
13.081783,		1.003627,		81,		0,		210,		inf,		87963735,		954.4,		1011,		991.4,		0.1909,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.688,		0.2956,		367689728,		0,		0,		0,		24780,		7,		0,		0,		0,		22,		44,		0,		38,		14152,		0.7473
14.091832,		1.010009,		90,		0,		201,		inf,		96772761,		980.3,		1027,		999.5,		0.1302,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.7401,		0.3034,		367689728,		0,		0,		0,		24780,		7,		0,		0,		0,		22,		44,		0,		38,		15067,		0.8663
15.101877,		1.010019,		95,		0,		211,		inf,		101976046,		961.1,		1032,		997.6,		0.2406,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.7923,		0.3115,		367689728,		0,		0,		0,		24781,		7,		0,		0,		0,		22,		44,		0,		38,		16011,		0.7425
16.111921,		1.010005,		87,		0,		210,		inf,		93651485,		980.1,		1027,		997.6,		0.09076,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.8496,		0.3197,		367689728,		0,		0,		0,		24781,		7,		0,		0,		0,		24,		48,		0,		42,		16865,		0.6188
17.121971,		1.010008,		96,		0,		186,		inf,		103016149,		967,		1020,		998.4,		0.1291,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.904,		0.328,		367689728,		0,		0,		0,		24781,		7,		0,		0,		0,		24,		48,		0,		42,		17854,		0.8663
18.127995,		1.005994,		90,		0,		231,		inf,		97159859,		969.8,		1014,		997.1,		0.1178,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.9539,		0.3356,		367689728,		0,		0,		0,		24781,		7,		0,		0,		0,		24,		48,		0,		42,		18925,		0.7455
19.138115,		1.010010,		66,		0,		219,		inf,		71794063,		977.9,		1011,		996.1,		0.08418,		inf,		-inf,		0,		0,		0,		0,		0,		0,		1.005,		0.3439,		368754688,		0,		0,		0,		24846,		7,		0,		0,		0,		26,		52,		0,		45,		19876,		0.7425
20.147392,		1.009241,		93,		0,		204,		inf,		99970913,		981.3,		1023,		998.3,		0.0815,		inf,		-inf,		0,		0,		0,		0,		0,		0,		1.06,		0.3519,		368754688,		0,		0,		0,		24847,		7,		0,		0,		0,		26,		52,		0,		45,		20855,		0.867
21.152018,		1.004591,		66,		0,		234,		inf,		72186709,		951.6,		1011,		992.8,		0.1935,		inf,		-inf,		0,		0,		0,		0,		0,		0,		1.107,		0.3598,		370917376,		0,		0,		0,		24979,		7,		0,		0,		0,		26,		52,		0,		45,		21815,		0.4977
22.157875,		1.005821,		78,		0,		216,		inf,		84637355,		962.6,		1027,		993.1,		0.1658,		inf,		-inf,		0,		0,		0,		0,		0,		0,		1.158,		0.3675,		370917376,		0,		0,		0,		24979,		7,		0,		0,		0,		28,		56,		0,		49,		22744,		0.7456
