21.159538,		1.003453,		470,		0,		0,		nan,		2006395309,		486.7,		2194,		1252,		308.3,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.923,		1.626,		4467507200,		0,		0,		0,		275006,		7,		0,		0,		0,		26,		52,		0,		51,		24468,		10.08
22.163933,		1.004361,		10,		0,		0,		nan,		83567727,		748.7,		1172,		960.7,		42.34,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.021,		1.643,		4467507200,		0,		0,		0,		275006,		7,		0,		0,		0,		28,		56,		0,		55,		25297,		1.493
23.169271,		1.005272,		170,		0,		0,		nan,		751404385,		1492,		2268,		1861,		57.63,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.372,		1.693,		4467507200,		0,		0,		0,		275006,		7,		0,		0,		0,		28,		56,		0,		55,		26238,		4.973
24.179329,		1.010019,		320,		0,		0,		nan,		1371138961,		593.6,		1709,		1102,		90.53,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.843,		1.777,		4467507200,		0,		0,		0,		275015,		7,		0,		0,		0,		28,		56,		0,		55,		27302,		6.807
25.189369,		1.010010,		140,		0,		0,		nan,		623254810,		849.6,		1640,		1282,		67.91,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.097,		1.82,		4467507200,		0,		0,		0,		275017,		7,		0,		0,		0,		30,		60,		0,		58,		28176,		3.589
26.199337,		1.009934,		200,		0,		0,		nan,		872621197,		775.6,		1341,		1089,		24.82,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.429,		1.876,		4467507200,		0,		0,		0,		275017,		7,		0,		0,		0,		30,		60,		0,		58,		29207,		4.827
27.209396,		1.010012,		100,		0,		0,		nan,		457044285,		999.4,		1512,		1222,		18.23,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.639,		1.921,		4475928576,		0,		0,		0,		275532,		7,		0,		0,		0,		30,		60,		0,		58,		30176,		3.218
28.219437,		1.010010,		50,		0,		0,		nan,		249302312,		1725,		1972,		1848,		6.712,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.823,		1.942,		4475928576,		0,		0,		0,		275532,		7,		0,		0,		0,		32,		64,		0,		61,		31000,		2.599
29.229486,		1.010020,		520,		0,		0,		nan,		2202147980,		647.8,		2543,		1457,		315.7,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9.565,		2.072,		4480139264,		0,		0,		0,		275790,		7,		0,		0,		0,		32,		64,		0,		61,		32287,		10.77
30.231113,		1.001578,		40,		0,		0,		nan,		209496687,		1016,		1182,		1087,		3.444,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9.702,		2.093,		4480139264,		0,		0,		0,		275790,		7,		0,		0,		0,		32,		64,		0,		61,		33135,		1.997
