Experiment id: e6654e4b-f75a-4201-9cc8-17d177f6ed70
Performance Test Version: 2fc8cc2-dirty
Logfile name: 7cf23b27-e156-4288-bb8f-28439a3f6a89.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 20
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.037897,		1.003221,		66,		0,		0,		nan,		72287745,		786.9,		1691,		1199,		69.79,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3916,		0.2198,		367607808,		0,		0,		0,		24741,		7,		0,		0,		0,		16,		32,		0,		27,		5072,		1.589e-05
7.039534,		1.001510,		66,		0,		0,		nan,		72402123,		1159,		1886,		1484,		38.08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4569,		0.2307,		367607808,		0,		0,		0,		24742,		7,		0,		0,		0,		18,		36,		0,		30,		5763,		0.9984
8.047980,		1.008352,		42,		0,		0,		nan,		46899927,		1191,		1524,		1373,		9.849,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5074,		0.2411,		367607808,		0,		0,		0,		24742,		7,		0,		0,		0,		18,		36,		0,		30,		6471,		0.7437
9.058057,		1.010024,		72,		0,		0,		nan,		78040409,		1203,		2117,		1724,		79.41,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5644,		0.2546,		367607808,		0,		0,		0,		24742,		7,		0,		0,		0,		18,		36,		0,		30,		7186,		0.8663
10.064110,		1.006002,		36,		0,		0,		nan,		40743334,		1064,		1609,		1389,		32.85,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.6134,		0.266,		367607808,		0,		0,		0,		24751,		7,		0,		0,		0,		20,		40,		0,		34,		8064,		0.7455
11.066359,		1.002190,		66,		0,		0,		nan,		72357904,		1237,		1731,		1473,		16.01,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.6682,		0.2779,		367607808,		0,		0,		0,		24751,		7,		0,		0,		0,		20,		40,		0,		34,		8788,		0.7483
12.074217,		1.007756,		12,		0,		0,		nan,		15642435,		1634,		1834,		1738,		4.558,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.7114,		0.2887,		367607808,		0,		0,		0,		24752,		7,		0,		0,		0,		20,		40,		0,		34,		9570,		0.7442
13.084299,		1.010015,		66,		0,		0,		nan,		71796756,		2020,		2521,		2319,		15.54,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.7619,		0.3007,		367607808,		0,		0,		0,		24752,		7,		0,		0,		0,		22,		44,		0,		37,		10257,		0.8663
14.090652,		1.006309,		51,		0,		0,		nan,		56397057,		1762,		2276,		1976,		22.55,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.8158,		0.3096,		367607808,		0,		0,		0,		24752,		7,		0,		0,		0,		22,		44,		0,		37,		10961,		0.6211
15.095917,		1.005228,		81,		0,		0,		nan,		87823736,		1622,		2512,		2066,		51.57,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.8737,		0.3177,		367607808,		0,		0,		0,		24752,		7,		0,		0,		0,		22,		44,		0,		37,		11650,		0.8704
