18.008707,		1.000113,		40,		0,		780,		inf,		104531078,		988.4,		1036,		1014,		0.1799,		inf,		-inf,		0,		0,		0,		0,		0,		0,		11.32,		12.17,		138100,		0,		0,		0,		40288,		0,		0,		0,		8,		0,		0,		0,		61703,		4440,		28.91
19.009081,		1.000115,		130,		0,		780,		inf,		293492943,		1010,		1122,		1067,		1.066,		inf,		-inf,		0,		0,		0,		0,		0,		0,		12.27,		12.76,		138100,		0,		0,		0,		40346,		0,		0,		0,		8,		0,		0,		0,		64582,		4746,		38.74
20.009459,		1.000113,		30,		0,		750,		inf,		83855285,		1005,		1128,		1064,		2.313,		inf,		-inf,		0,		0,		0,		0,		0,		0,		12.6,		13.57,		138100,		0,		0,		0,		40346,		0,		0,		0,		16,		0,		0,		0,		67317,		4971,		28.24
21.009848,		1.000130,		20,		0,		890,		inf,		62890429,		986.6,		1018,		1002,		0.06374,		inf,		-inf,		0,		0,		0,		0,		0,		0,		12.93,		14.35,		138100,		0,		0,		0,		40346,		0,		0,		0,		16,		0,		0,		0,		70482,		5156,		27.74
22.010176,		1.000085,		30,		0,		1140,		inf,		83859378,		990.1,		1021,		1005,		0.08181,		inf,		-inf,		0,		0,		0,		0,		0,		0,		13.39,		15.04,		138100,		0,		0,		0,		40346,		0,		0,		0,		16,		0,		0,		0,		73313,		5300,		28.74
23.010593,		1.000164,		24,		0,		1230,		inf,		71274067,		974.3,		1011,		992.9,		0.1234,		inf,		-inf,		0,		0,		0,		0,		0,		0,		13.79,		15.78,		138100,		0,		0,		0,		40346,		0,		0,		0,		16,		0,		0,		0,		76112,		5466,		28.24
24.010998,		1.000113,		36,		0,		540,		inf,		96430748,		1009,		1063,		1040,		0.1927,		inf,		-inf,		0,		0,		0,		0,		0,		0,		14.23,		16.51,		138100,		0,		0,		0,		40346,		0,		0,		0,		16,		0,		0,		0,		78957,		5644,		29.49
25.011427,		1.000130,		50,		0,		1250,		inf,		125776311,		988.3,		1020,		1006,		0.04779,		inf,		-inf,		0,		0,		0,		0,		0,		0,		14.69,		17.25,		138100,		0,		0,		0,		40346,		0,		0,		0,		16,		0,		0,		0,		82653,		5920,		29.99
26.011967,		1.000114,		74,		0,		960,		inf,		176066263,		992.6,		1046,		1012,		0.1539,		inf,		-inf,		0,		0,		0,		0,		0,		0,		15.37,		17.9,		138100,		0,		0,		0,		41026,		0,		0,		0,		16,		0,		0,		0,		85578,		6147,		33.23
27.012362,		1.000105,		76,		0,		710,		inf,		180285104,		1038,		1139,		1085,		0.8869,		inf,		-inf,		0,		0,		0,		0,		0,		0,		16,		18.61,		138100,		0,		0,		0,		41026,		0,		0,		0,		16,		0,		0,		0,		88458,		6318,		33.49
28.019239,		1.000104,		50,		0,		860,		inf,		124970734,		999.9,		1116,		1035,		1.151,		inf,		-inf,		0,		0,		0,		0,		0,		0,		16.5,		19.35,		138100,		0,		0,		0,		41026,		0,		0,		0,		16,		0,		0,		0,		91392,		6651,		30.79
29.019579,		1.000106,		10,		0,		890,		inf,		41929154,		1002,		1017,		1009,		0.01766,		inf,		-inf,		0,		0,		0,		0,		0,		0,		16.82,		20.12,		138100,		0,		0,		0,		41026,		0,		0,		0,		16,		0,		0,		0,		94434,		6823,		27.24
30.019955,		1.000106,		50,		0,		1150,		inf,		125783243,		987.1,		1022,		1005,		0.07768,		inf,		-inf,		0,		0,		0,		0,		0,		0,		17.32,		20.83,		138100,		0,		0,		0,		41026,		0,		0,		0,		16,		0,		0,		0,		96993,		7051,		29.99
