Experiment id: dafc3093-c40c-4302-9eae-98f25bd919ab
Performance Test Version: 2113db4
Logfile name: 68e105ca-5945-4cf0-ba7f-89bc980157c2.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 0
Topic name: PointCloud4m
Msg name: PointCloud4m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000825,		1.000139,		3,		0,		318,		inf,		25176846,		1815,		1822,		1819,		0.006181,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.356,		4.258,		134636,		0,		0,		0,		55187,		0,		0,		0,		8,		0,		0,		0,		33014,		461,		1.011e-07
7.001266,		1.000163,		12,		0,		153,		inf,		62923565,		1819,		1843,		1828,		0.04689,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.684,		4.982,		134636,		0,		0,		0,		56388,		0,		0,		0,		8,		0,		0,		0,		40086,		545,		26.49
8.001850,		1.000119,		9,		0,		144,		inf,		50331733,		1825,		1857,		1842,		0.1114,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.983,		5.688,		167320,		0,		0,		0,		68301,		0,		0,		0,		8,		0,		0,		0,		46867,		593,		24.99
9.002195,		1.000107,		12,		0,		126,		inf,		62929440,		1828,		1854,		1840,		0.0705,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.299,		6.411,		181576,		0,		0,		0,		72745,		0,		0,		0,		8,		0,		0,		0,		52917,		647,		25.99
10.002517,		1.000101,		33,		0,		141,		inf,		151034348,		1834,		1906,		1865,		0.4039,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.842,		7.079,		181576,		0,		0,		0,		75170,		0,		0,		0,		8,		0,		0,		0,		57968,		731,		30.24
11.002852,		1.000093,		18,		0,		126,		inf,		88102297,		1880,		1923,		1903,		0.1305,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.288,		7.735,		181576,		0,		0,		0,		76106,		0,		0,		0,		8,		0,		0,		0,		63804,		808,		27.49
12.003220,		1.000113,		12,		0,		153,		inf,		62928140,		1863,		1891,		1876,		0.07275,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.573,		8.494,		181576,		0,		0,		0,		76363,		0,		0,		0,		8,		0,		0,		0,		70654,		870,		26.24
13.003594,		1.000119,		6,		0,		138,		inf,		37756686,		1833,		1864,		1845,		0.09457,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.876,		9.23,		181576,		0,		0,		0,		77868,		0,		0,		0,		8,		0,		0,		0,		75698,		929,		25.74
14.004017,		1.000142,		9,		0,		138,		inf,		50339680,		1836,		1848,		1841,		0.01102,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.163,		10,		181576,		0,		0,		0,		81798,		0,		0,		0,		8,		0,		0,		0,		79808,		993,		26.74
15.004341,		1.000099,		0,		0,		0,		nan,		0,		inf,		-inf,		nan,		nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.327,		10.8,		181576,		0,		0,		0,		90857,		0,		0,		0,		8,		0,		0,		0,		85365,		1024,		23.74
