Experiment id: 1bb9b01c-d578-43a9-95c6-ea5d393fe814
Performance Test Version: 2113db4
Logfile name: 05542819-4408-46a1-8333-d4b7be71eaa9.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud4m
Msg name: PointCloud4m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000834,		1.000111,		9,		0,		144,		inf,		50354781,		1842,		1862,		1851,		0.0379,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.28,		4.272,		151116,		0,		0,		0,		45548,		0,		0,		0,		8,		0,		0,		0,		39716,		531,		1.001e-07
7.001238,		1.000117,		12,		0,		153,		inf,		62925824,		1834,		1864,		1849,		0.0962,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.637,		4.991,		151116,		0,		0,		0,		45633,		0,		0,		0,		8,		0,		0,		0,		45007,		609,		26.99
8.001545,		1.000108,		0,		0,		3,		inf,		12586395,		1840,		1846,		1844,		0.003648,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.826,		5.774,		151116,		0,		0,		0,		51715,		0,		0,		0,		8,		0,		0,		0,		50734,		681,		24.24
9.001964,		1.000158,		6,		0,		291,		inf,		37755053,		1811,		1825,		1817,		0.01565,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.124,		6.503,		151116,		0,		0,		0,		54219,		0,		0,		0,		8,		0,		0,		0,		55757,		732,		25.74
10.002573,		1.000136,		12,		0,		126,		inf,		62912752,		1820,		1842,		1832,		0.0392,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.466,		7.2,		151116,		0,		0,		0,		54284,		0,		0,		0,		8,		0,		0,		0,		63052,		792,		25.73
11.002946,		1.000108,		3,		0,		153,		inf,		25171153,		1832,		1852,		1841,		0.07154,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.811,		7.873,		152208,		0,		0,		0,		57996,		0,		0,		0,		8,		0,		0,		0,		68901,		854,		25.74
12.005906,		1.000121,		18,		0,		168,		inf,		87871621,		1832,		1848,		1841,		0.01643,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.171,		8.594,		156960,		0,		0,		0,		59163,		0,		0,		0,		8,		0,		0,		0,		75375,		930,		26.92
13.006307,		1.000154,		9,		0,		147,		inf,		50340923,		1837,		1866,		1849,		0.0809,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.478,		9.337,		156960,		0,		0,		0,		64031,		0,		0,		0,		8,		0,		0,		0,		81506,		993,		25.99
14.006815,		1.000182,		6,		0,		147,		inf,		37751529,		1832,		1852,		1844,		0.04226,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.75,		10.08,		156960,		0,		0,		0,		67294,		0,		0,		0,		8,		0,		0,		0,		86986,		1032,		25.24
15.007130,		1.000095,		15,		0,		147,		inf,		75517802,		1826,		1859,		1845,		0.08771,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.123,		10.79,		156960,		0,		0,		0,		67884,		0,		0,		0,		8,		0,		0,		0,		91572,		1109,		27.49
16.007488,		1.000113,		6,		0,		153,		inf,		37757225,		1851,		1865,		1861,		0.02012,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.41,		11.52,		156960,		0,		0,		0,		67886,		0,		0,		0,		8,		0,		0,		0,		98484,		1155,		24.99
17.010571,		1.000101,		0,		0,		123,		inf,		12551580,		1821,		1822,		1822,		1.047e-05,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.654,		12.26,		156960,		0,		0,		0,		68767,		0,		0,		0,		8,		0,		0,		0,		104451,		1226,		24.67
18.010977,		1.000088,		6,		0,		138,		inf,		37755445,		1822,		1832,		1827,		0.01313,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.951,		12.99,		156960,		0,		0,		0,		72478,		0,		0,		0,		8,		0,		0,		0,		109772,		1290,		25.74
19.011284,		1.000093,		12,		0,		156,		inf,		62931910,		1836,		1866,		1847,		0.1033,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.308,		13.68,		159704,		0,		0,		0,		77942,		0,		0,		0,		8,		0,		0,		0,		115327,		1353,		25.99
20.011631,		1.000093,		18,		0,		183,		inf,		88101266,		1845,		1874,		1857,		0.05685,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.745,		14.34,		159968,		0,		0,		0,		78060,		0,		0,		0,		16,		0,		0,		0,		120758,		1419,		27.49
21.011986,		1.000097,		3,		0,		87,		inf,		25171494,		1841,		1848,		1846,		0.005185,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.948,		15.12,		159968,		0,		0,		0,		80095,		0,		0,		0,		16,		0,		0,		0,		126769,		1473,		24.74
22.012367,		1.000094,		3,		0,		219,		inf,		25170947,		1818,		1844,		1831,		0.1305,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.241,		15.84,		159968,		0,		0,		0,		85886,		0,		0,		0,		16,		0,		0,		0,		131952,		1523,		25.24
23.012684,		1.000092,		12,		0,		114,		inf,		62931338,		1824,		1842,		1831,		0.02653,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.603,		16.55,		161052,		0,		0,		0,		93114,		0,		0,		0,		16,		0,		0,		0,		137416,		1607,		26.99
24.013096,		1.000124,		12,		0,		180,		inf,		62925491,		1835,		1863,		1853,		0.06616,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.954,		17.24,		161052,		0,		0,		0,		99224,		0,		0,		0,		16,		0,		0,		0,		144501,		1657,		25.74
25.013418,		1.000098,		9,		0,		153,		inf,		50344757,		1833,		1863,		1848,		0.07789,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.286,		17.96,		161052,		0,		0,		0,		102373,		0,		0,		0,		16,		0,		0,		0,		149748,		1714,		26.24
26.013779,		1.000111,		15,		0,		51,		inf,		75514316,		1839,		1875,		1860,		0.09716,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.664,		18.64,		163760,		0,		0,		0,		104877,		0,		0,		0,		16,		0,		0,		0,		156456,		1796,		26.74
27.019672,		1.000155,		16,		0,		231,		inf,		79271087,		1837,		1864,		1856,		0.02953,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9.072,		19.34,		172212,		0,		0,		0,		108492,		0,		0,		0,		16,		0,		0,		0,		161124,		1880,		27.59
