Experiment id: 1635d9d0-1789-4241-82f7-88fc2d354d61
Performance Test Version: 2113db4
Logfile name: f222c9b9-8d53-4977-b19b-5716d137b4aa.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 0
Topic name: PointCloud4m
Msg name: PointCloud4m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000577,		1.000099,		10,		0,		50,		inf,		46159370,		1798,		1845,		1831,		0.2367,		inf,		-inf,		0,		0,		0,		0,		0,		0,		1.912,		3.419,		301672,		0,		0,		0,		78994,		0,		0,		0,		8,		0,		0,		0,		51000,		167,		8.147e-08
7.000958,		1.000099,		14,		0,		35,		inf,		62927409,		1821,		1859,		1848,		0.1086,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.186,		4.11,		301672,		0,		0,		0,		79629,		0,		0,		0,		8,		0,		0,		0,		60716,		199,		24.24
8.001302,		1.000129,		9,		0,		46,		inf,		41953097,		1806,		1856,		1836,		0.2221,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.489,		4.74,		301672,		0,		0,		0,		79676,		0,		0,		0,		8,		0,		0,		0,		70846,		222,		22.99
9.001613,		1.000106,		14,		0,		28,		inf,		62931728,		1838,		1864,		1850,		0.04246,		inf,		-inf,		0,		0,		0,		0,		0,		0,		2.774,		5.449,		301672,		0,		0,		0,		79797,		0,		0,		0,		8,		0,		0,		0,		78610,		259,		24.99
10.001960,		1.000089,		12,		0,		49,		inf,		54538769,		1830,		1875,		1862,		0.1503,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.094,		6.076,		301672,		0,		0,		0,		79942,		0,		0,		0,		8,		0,		0,		0,		88160,		290,		23.74
11.002295,		1.000159,		10,		0,		44,		inf,		46149020,		1817,		1857,		1841,		0.1333,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.416,		6.697,		301672,		0,		0,		0,		79999,		0,		0,		0,		8,		0,		0,		0,		97503,		320,		23.49
12.005413,		1.000101,		14,		0,		40,		inf,		62755488,		1812,		1849,		1835,		0.111,		inf,		-inf,		0,		0,		0,		0,		0,		0,		3.75,		7.302,		301672,		0,		0,		0,		80119,		0,		0,		0,		8,		0,		0,		0,		107864,		357,		23.68
13.005724,		1.000095,		11,		0,		40,		inf,		50345244,		1827,		1859,		1846,		0.09894,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.043,		7.964,		301672,		0,		0,		0,		80636,		0,		0,		0,		8,		0,		0,		0,		117213,		379,		23.74
14.006014,		1.000086,		19,		0,		32,		inf,		83910694,		1821,		1878,		1853,		0.2419,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.442,		8.529,		301672,		0,		0,		0,		80907,		0,		0,		0,		8,		0,		0,		0,		127158,		412,		23.99
15.006304,		1.000114,		14,		0,		35,		inf,		62933232,		1853,		1885,		1874,		0.05626,		inf,		-inf,		0,		0,		0,		0,		0,		0,		4.742,		9.181,		301672,		0,		0,		0,		81059,		0,		0,		0,		8,		0,		0,		0,		136889,		447,		23.99
16.006668,		1.000081,		12,		0,		27,		inf,		54537805,		1860,		1890,		1877,		0.08742,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.034,		9.809,		301672,		0,		0,		0,		81090,		0,		0,		0,		8,		0,		0,		0,		148355,		474,		22.74
17.007071,		1.000161,		14,		0,		54,		inf,		62925980,		1815,		1857,		1845,		0.1212,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.388,		10.43,		301672,		0,		0,		0,		81285,		0,		0,		0,		8,		0,		0,		0,		157587,		508,		24.24
18.007668,		1.000118,		22,		0,		23,		inf,		96467649,		1808,		1894,		1857,		0.3915,		inf,		-inf,		0,		0,		0,		0,		0,		0,		5.778,		11.05,		301672,		0,		0,		0,		81552,		0,		0,		0,		8,		0,		0,		0,		166468,		546,		25.24
19.008015,		1.000111,		16,		0,		36,		inf,		71320322,		1861,		1899,		1888,		0.105,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.087,		11.72,		301672,		0,		0,		0,		81615,		0,		0,		0,		8,		0,		0,		0,		175207,		586,		24.74
20.008495,		1.000194,		9,		0,		40,		inf,		41947198,		1859,		1881,		1870,		0.05342,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.337,		12.42,		301672,		0,		0,		0,		81615,		0,		0,		0,		16,		0,		0,		0,		184244,		614,		23.49
21.008915,		1.000098,		10,		0,		45,		inf,		46145019,		1839,		1869,		1855,		0.08817,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.562,		13.11,		301672,		0,		0,		0,		81731,		0,		0,		0,		16,		0,		0,		0,		195135,		643,		23.24
22.011923,		1.000085,		18,		0,		40,		inf,		79498908,		1833,		1871,		1851,		0.1297,		inf,		-inf,		0,		0,		0,		0,		0,		0,		6.952,		13.71,		301672,		0,		0,		0,		81733,		0,		0,		0,		16,		0,		0,		0,		204896,		694,		24.68
23.012249,		1.000109,		19,		0,		32,		inf,		83907522,		1847,		1899,		1879,		0.1747,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.276,		14.37,		301672,		0,		0,		0,		81852,		0,		0,		0,		16,		0,		0,		0,		214108,		721,		24.49
24.012596,		1.000094,		14,		0,		34,		inf,		62929631,		1845,		1893,		1878,		0.1529,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.563,		15.05,		301672,		0,		0,		0,		81854,		0,		0,		0,		16,		0,		0,		0,		223472,		756,		24.24
25.012897,		1.000091,		15,		0,		34,		inf,		67127641,		1860,		1895,		1879,		0.08233,		inf,		-inf,		0,		0,		0,		0,		0,		0,		7.865,		15.73,		301672,		0,		0,		0,		81939,		0,		0,		0,		16,		0,		0,		0,		232304,		792,		24.24
26.013182,		1.000087,		12,		0,		32,		inf,		54542265,		1861,		1891,		1878,		0.07369,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.185,		16.35,		301672,		0,		0,		0,		81939,		0,		0,		0,		16,		0,		0,		0,		242093,		834,		23.49
27.017931,		1.000087,		16,		0,		47,		inf,		71007648,		1853,		1883,		1872,		0.05713,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.529,		16.99,		301672,		0,		0,		0,		81940,		0,		0,		0,		16,		0,		0,		0,		251241,		875,		24.63
28.018236,		1.000095,		10,		0,		29,		inf,		46150221,		1853,		1879,		1869,		0.03689,		inf,		-inf,		0,		0,		0,		0,		0,		0,		8.745,		17.71,		301672,		0,		0,		0,		82026,		0,		0,		0,		16,		0,		0,		0,		261259,		912,		23.49
29.018534,		1.000080,		15,		0,		50,		inf,		67127985,		1832,		1872,		1858,		0.1123,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9.124,		18.31,		301672,		0,		0,		0,		82027,		0,		0,		0,		16,		0,		0,		0,		270610,		960,		24.49
30.018789,		1.000088,		19,		0,		31,		inf,		83913510,		1860,		1893,		1881,		0.08509,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9.485,		18.94,		301672,		0,		0,		0,		82027,		0,		0,		0,		16,		0,		0,		0,		279848,		1006,		24.74
