16.012257,		1.000125,		60,		0,		920,		inf,		146753010,		1014,		1094,		1066,		0.4518,		inf,		-inf,		0,		0,		0,		0,		0,		0,		12.21,		10.44,		236692,		0,		0,		0,		76121,		0,		0,		0,		8,		0,		0,		0,		58002,		5100,		30.74
17.012671,		1.000127,		180,		0,		480,		inf,		398299247,		1022,		1191,		1094,		2.059,		inf,		-inf,		0,		0,		0,		0,		0,		0,		13.43,		10.97,		238428,		0,		0,		0,		77361,		0,		0,		0,		8,		0,		0,		0,		60919,		5476,		43.73
18.015566,		1.000091,		80,		0,		940,		inf,		188199183,		1051,		1227,		1175,		2.169,		inf,		-inf,		0,		0,		0,		0,		0,		0,		14.08,		11.68,		238692,		0,		0,		0,		77419,		0,		0,		0,		8,		0,		0,		0,		63955,		5881,		33.9
19.015850,		1.000098,		30,		0,		940,		inf,		83862941,		989.4,		1026,		1007,		0.1101,		inf,		-inf,		0,		0,		0,		0,		0,		0,		14.46,		12.42,		238692,		0,		0,		0,		82042,		0,		0,		0,		8,		0,		0,		0,		68410,		6030,		28.24
20.016212,		1.000099,		100,		0,		840,		inf,		230604796,		1002,		1076,		1040,		0.3752,		inf,		-inf,		0,		0,		0,		0,		0,		0,		15.21,		13.03,		238692,		0,		0,		0,		84745,		0,		0,		0,		16,		0,		0,		0,		72786,		6397,		33.74
21.027065,		1.010605,		122,		0,		758,		inf,		273855483,		1070,		1198,		1133,		0.9622,		inf,		-inf,		0,		0,		0,		0,		0,		0,		16.16,		13.65,		238692,		0,		0,		0,		85202,		0,		0,		0,		16,		0,		0,		0,		76404,		6671,		38.58
22.027719,		1.000126,		148,		0,		732,		inf,		331134461,		1075,		1205,		1137,		1.016,		inf,		-inf,		0,		0,		0,		0,		0,		0,		17.22,		14.18,		238692,		0,		0,		0,		85206,		0,		0,		0,		16,		0,		0,		0,		79531,		7112,		39.72
23.030731,		1.000093,		40,		0,		860,		inf,		104543402,		1036,		1157,		1075,		1.425,		inf,		-inf,		0,		0,		0,		0,		0,		0,		17.67,		14.9,		238692,		0,		0,		0,		85235,		0,		0,		0,		16,		0,		0,		0,		83127,		7281,		29.66
24.031061,		1.000152,		102,		0,		792,		inf,		234806370,		988.1,		1087,		1041,		0.9447,		inf,		-inf,		0,		0,		0,		0,		0,		0,		18.51,		15.49,		238692,		0,		0,		0,		85297,		0,		0,		0,		16,		0,		0,		0,		87077,		7471,		35.49
25.031401,		1.000087,		128,		0,		608,		inf,		289309286,		1020,		1123,		1081,		0.7647,		inf,		-inf,		0,		0,		0,		0,		0,		0,		19.45,		16.09,		238692,		0,		0,		0,		85355,		0,		0,		0,		16,		0,		0,		0,		91003,		7705,		38.74
26.031679,		1.000088,		86,		0,		1050,		inf,		201272336,		1023,		1133,		1090,		1.353,		inf,		-inf,		0,		0,		0,		0,		0,		0,		20.13,		16.71,		238692,		0,		0,		0,		85439,		0,		0,		0,		16,		0,		0,		0,		94790,		7979,		32.24
27.032053,		1.000144,		144,		0,		610,		inf,		322845461,		1062,		1151,		1112,		0.5551,		inf,		-inf,		0,		0,		0,		0,		0,		0,		21.13,		17.28,		238692,		0,		0,		0,		85439,		0,		0,		0,		16,		0,		0,		0,		97733,		8288,		39.23
28.032644,		1.000099,		70,		0,		330,		inf,		167673094,		1081,		1178,		1128,		0.6264,		inf,		-inf,		0,		0,		0,		0,		0,		0,		21.83,		17.94,		238692,		0,		0,		0,		85439,		0,		0,		0,		16,		0,		0,		0,		100128,		8506,		34.23
29.032942,		1.000100,		20,		0,		1560,		inf,		62896372,		970.2,		999.1,		984.1,		0.05412,		inf,		-inf,		0,		0,		0,		0,		0,		0,		22.19,		18.67,		238692,		0,		0,		0,		87280,		0,		0,		0,		16,		0,		0,		0,		104107,		8668,		26.99
30.033274,		1.000110,		64,		0,		930,		inf,		155138939,		991.2,		1058,		1024,		0.256,		inf,		-inf,		0,		0,		0,		0,		0,		0,		22.79,		19.37,		238692,		0,		0,		0,		92707,		0,		0,		0,		16,		0,		0,		0,		107029,		8932,		32.24
