Experiment id: edc1d122-753c-49a6-8e31-f62283d84d95
Performance Test Version: 2113db4
Logfile name: 94585fa0-7198-471e-900f-b89ec0e21c1e.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 20
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000459,		1.000075,		57,		0,		0,		-nan,		63056652,		0.09267,		0.1886,		0.1246,		1.736e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04667,		0,		24380,		0,		0,		0,		2282,		1,		0,		8,		8,		0,		0,		0,		793,		4,		-0.0122
7.000571,		1.000075,		57,		0,		0,		-nan,		63054363,		0.0926,		0.1916,		0.1249,		1.779e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.05146,		0,		24380,		0,		0,		0,		2284,		1,		0,		8,		8,		0,		0,		0,		877,		4,		0.08332
8.000673,		1.000075,		57,		0,		0,		-nan,		63055035,		0.09063,		0.2045,		0.1257,		1.81e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.0563,		0,		24380,		0,		0,		0,		2287,		1,		0,		8,		8,		0,		0,		0,		966,		4,		0
9.000770,		1.000070,		57,		0,		0,		-nan,		63055362,		0.08056,		0.2211,		0.1313,		2.13e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.06111,		0,		24380,		0,		0,		0,		2288,		1,		0,		8,		8,		0,		0,		0,		1056,		4,		0.08333
10.000872,		1.000075,		57,		0,		0,		-nan,		63055020,		0.09284,		0.1996,		0.1329,		2.095e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.06593,		0,		24380,		0,		0,		0,		2290,		1,		0,		8,		8,		0,		0,		0,		1141,		4,		0
11.000974,		1.000075,		57,		0,		0,		-nan,		63055026,		0.0931,		0.1995,		0.133,		2.11e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.07073,		0,		24380,		0,		0,		0,		2291,		1,		0,		8,		8,		0,		0,		0,		1225,		4,		0.08332
12.001072,		1.000070,		57,		0,		0,		-nan,		63055170,		0.093,		0.1998,		0.1319,		1.965e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.07551,		0,		24380,		0,		0,		0,		2292,		1,		0,		8,		8,		0,		0,		0,		1310,		4,		0
13.001175,		1.000075,		57,		0,		0,		-nan,		63054960,		0.09288,		0.2007,		0.1319,		1.966e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.08027,		0,		24380,		0,		0,		0,		2294,		1,		0,		8,		8,		0,		0,		0,		1394,		4,		0.08332
14.001278,		1.000076,		57,		0,		0,		-nan,		63054985,		0.08515,		0.1997,		0.1313,		1.96e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.085,		0,		24380,		0,		0,		0,		2295,		1,		0,		8,		8,		0,		0,		0,		1478,		4,		0
15.001382,		1.000075,		57,		0,		0,		-nan,		63054827,		0.09297,		0.2009,		0.1318,		1.948e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.08978,		0,		24380,		0,		0,		0,		2297,		1,		0,		8,		8,		0,		0,		0,		1563,		5,		0
