Experiment id: b2502d81-2556-42b8-9573-2231b28a93b0
Performance Test Version: 2113db4
Logfile name: 99263e13-fc20-44c9-ab12-100ca0ef9cc0.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud4m
Msg name: PointCloud4m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000435,		1.000071,		297,		0,		0,		-nan,		1258935330,		0.1981,		0.3174,		0.2365,		1.271e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1602,		0,		33828,		0,		0,		0,		4596,		3,		0,		8,		8,		0,		0,		0,		3114,		2,		-0.01223
7.000548,		1.000071,		297,		0,		0,		-nan,		1258883260,		0.2125,		0.3373,		0.273,		1.764e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1925,		0,		33828,		0,		0,		0,		4604,		3,		0,		8,		8,		0,		0,		0,		3518,		2,		0.25
8.000645,		1.000070,		297,		0,		0,		-nan,		1258903580,		0.211,		0.3184,		0.2722,		1.72e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2247,		0,		34868,		0,		0,		0,		4612,		3,		0,		8,		8,		0,		0,		0,		3927,		2,		0.25
9.000747,		1.000075,		297,		0,		0,		-nan,		1258897789,		0.2129,		0.3213,		0.2716,		1.77e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2566,		0,		34868,		0,		0,		0,		4619,		3,		0,		8,		8,		0,		0,		0,		4337,		2,		0.25
10.000844,		1.000071,		297,		0,		0,		-nan,		1258903749,		0.2114,		0.4433,		0.2738,		1.932e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2891,		0,		34868,		0,		0,		0,		4626,		3,		0,		8,		8,		0,		0,		0,		4742,		2,		0.25
11.000940,		1.000071,		297,		0,		0,		-nan,		1258902925,		0.2049,		0.3614,		0.2656,		1.877e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3192,		0,		34868,		0,		0,		0,		4633,		3,		0,		8,		8,		0,		0,		0,		5170,		2,		0.25
12.001040,		1.000071,		297,		0,		0,		-nan,		1258900938,		0.2027,		0.3173,		0.2727,		1.751e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3516,		0,		34868,		0,		0,		0,		4640,		3,		0,		8,		8,		0,		0,		0,		5575,		2,		0.3333
13.001138,		1.000071,		297,		0,		0,		-nan,		1258901856,		0.194,		0.3807,		0.2363,		1.76e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3724,		0,		34868,		0,		0,		0,		4647,		3,		0,		8,		8,		0,		0,		0,		5981,		2,		0.1667
14.001236,		1.000071,		297,		0,		0,		-nan,		1258902867,		0.2066,		0.3023,		0.2113,		3.757e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3862,		0,		34868,		0,		0,		0,		4654,		3,		0,		8,		8,		0,		0,		0,		6390,		2,		0.08333
15.001334,		1.000071,		297,		0,		0,		-nan,		1258902993,		0.2066,		0.2199,		0.211,		9.111e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3998,		0,		34868,		0,		0,		0,		4661,		3,		0,		8,		8,		0,		0,		0,		6799,		2,		0.08333
16.001431,		1.000071,		297,		0,		0,		-nan,		1258902887,		0.2066,		0.2967,		0.2116,		5.66e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4138,		0,		34868,		0,		0,		0,		4668,		3,		0,		8,		8,		0,		0,		0,		7212,		2,		0.1667
17.001528,		1.000071,		297,		0,		0,		-nan,		1258902905,		0.2067,		0.3064,		0.2118,		9.272e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4279,		0,		35132,		0,		0,		0,		4676,		3,		0,		8,		8,		0,		0,		0,		7625,		2,		0.08333
18.001627,		1.000071,		297,		0,		0,		-nan,		1258901080,		0.2064,		0.2216,		0.211,		9.883e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4417,		0,		35132,		0,		0,		0,		4683,		3,		0,		8,		8,		0,		0,		0,		8035,		2,		0.1667
19.001724,		1.000070,		297,		0,		0,		-nan,		1258902525,		0.1948,		0.2957,		0.2112,		3.607e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4554,		0,		35132,		0,		0,		0,		4690,		3,		0,		8,		8,		0,		0,		0,		8441,		4,		0.08333
20.001829,		1.000071,		297,		0,		0,		-nan,		1258894959,		0.2062,		0.221,		0.2109,		9.57e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4691,		0,		35132,		0,		0,		0,		4697,		3,		0,		8,		16,		0,		0,		0,		8847,		4,		0.08332
21.001926,		1.000070,		297,		0,		0,		-nan,		1258903426,		0.2063,		0.2913,		0.2109,		3.105e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4828,		0,		35132,		0,		0,		0,		4704,		3,		0,		8,		16,		0,		0,		0,		9255,		4,		0.1667
22.002022,		1.000071,		297,		0,		0,		-nan,		1258902828,		0.2058,		0.295,		0.2111,		3.28e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4965,		0,		35132,		0,		0,		0,		4711,		3,		0,		8,		16,		0,		0,		0,		9666,		4,		0.08333
23.002121,		1.000071,		297,		0,		0,		-nan,		1258902775,		0.2065,		0.2202,		0.211,		9.467e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5102,		0,		35132,		0,		0,		0,		4718,		3,		0,		8,		16,		0,		0,		0,		10075,		4,		0.1667
24.002201,		1.000053,		297,		0,		0,		-nan,		1258923222,		0.2065,		0.2981,		0.2113,		4.298e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5243,		0,		35132,		0,		0,		0,		4725,		3,		0,		8,		16,		0,		0,		0,		10488,		4,		0.08333
25.002285,		1.000056,		297,		0,		0,		-nan,		1258920216,		0.2059,		0.327,		0.223,		9.834e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5417,		0,		35132,		0,		0,		0,		4732,		3,		0,		8,		16,		0,		0,		0,		10899,		4,		0.1667
26.002382,		1.000071,		297,		0,		0,		-nan,		1258903092,		0.2075,		0.3118,		0.2422,		1.889e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.5647,		0,		35132,		0,		0,		0,		4739,		3,		0,		8,		16,		0,		0,		0,		11303,		4,		0.1667
