Experiment id: d41335af-b077-42b4-931d-ad7a44123e4e
Performance Test Version: 2113db4
Logfile name: 6ae67faa-0da2-4b8d-9d7a-4555e4efc6c5.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 3
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000415,		1.000071,		297,		0,		0,		-nan,		315284639,		0.09345,		0.2056,		0.1319,		1.92e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.153,		0,		24672,		0,		0,		0,		2316,		1,		0,		8,		8,		0,		0,		0,		2713,		2,		-0.01221
7.000528,		1.000075,		297,		0,		0,		-nan,		315271623,		0.07992,		0.2027,		0.1311,		1.847e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1757,		0,		26012,		0,		0,		0,		2324,		1,		0,		8,		8,		0,		0,		0,		3117,		2,		0.1666
8.000630,		1.000075,		297,		0,		0,		-nan,		315274820,		0.0932,		0.2025,		0.1319,		1.92e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1988,		0,		26012,		0,		0,		0,		2331,		1,		0,		8,		8,		0,		0,		0,		3525,		2,		0.1666
9.000728,		1.000070,		297,		0,		0,		-nan,		315276697,		0.09278,		0.2493,		0.1331,		2.037e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.222,		0,		26012,		0,		0,		0,		2338,		1,		0,		8,		8,		0,		0,		0,		3935,		2,		0.25
10.000830,		1.000075,		297,		0,		0,		-nan,		315275187,		0.0926,		0.2015,		0.1321,		2.042e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2448,		0,		26012,		0,		0,		0,		2345,		1,		0,		8,		8,		0,		0,		0,		4340,		2,		0.1666
11.000930,		1.000074,		297,		0,		0,		-nan,		315275248,		0.09269,		0.2019,		0.1325,		2.053e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2677,		0,		26012,		0,		0,		0,		2352,		1,		0,		8,		8,		0,		0,		0,		4744,		2,		0.1666
12.001027,		1.000070,		297,		0,		0,		-nan,		315276567,		0.09272,		0.2046,		0.1321,		2.054e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2905,		0,		26012,		0,		0,		0,		2359,		1,		0,		8,		8,		0,		0,		0,		5149,		2,		0.25
13.001131,		1.000075,		297,		0,		0,		-nan,		315274616,		0.09792,		0.1975,		0.1336,		1.893e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3137,		0,		26012,		0,		0,		0,		2366,		1,		0,		8,		8,		0,		0,		0,		5553,		2,		0.1666
14.001233,		1.000075,		297,		0,		0,		-nan,		315274894,		0.09749,		0.1972,		0.1322,		1.828e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3366,		0,		26012,		0,		0,		0,		2373,		1,		0,		8,		8,		0,		0,		0,		5957,		2,		0.1666
15.001330,		1.000070,		297,		0,		0,		-nan,		315276568,		0.09757,		0.1977,		0.1319,		1.816e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3593,		0,		26012,		0,		0,		0,		2380,		1,		0,		8,		8,		0,		0,		0,		6362,		2,		0.1667
16.001429,		1.000071,		297,		0,		0,		-nan,		315276292,		0.09769,		0.1981,		0.132,		1.81e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.3823,		0,		26276,		0,		0,		0,		2388,		1,		0,		8,		8,		0,		0,		0,		6770,		2,		0.25
17.001530,		1.000074,		297,		0,		0,		-nan,		315275208,		0.07498,		0.1998,		0.1308,		1.833e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.405,		0,		26276,		0,		0,		0,		2396,		1,		0,		8,		8,		0,		0,		0,		7179,		2,		0.1666
18.001614,		1.000056,		297,		0,		0,		-nan,		315281151,		0.09782,		0.1989,		0.1317,		1.806e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.4277,		0,		26276,		0,		0,		0,		2403,		1,		0,		8,		8,		0,		0,		0,		7584,		2,		0.1667
