Experiment id: faa2c201-1e5a-42bf-a715-d4b1c227913f
Performance Test Version: 2113db4
Logfile name: e139f790-30b2-4642-8723-2521f9210bfd.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 100
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000457,		1.000075,		99,		0,		0,		-nan,		105094464,		0.075,		0.162,		0.1039,		4.259e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.05391,		0,		21952,		0,		0,		0,		1620,		6,		0,		8,		8,		0,		0,		0,		1390,		2,		-0.01225
7.000574,		1.000075,		99,		0,		0,		-nan,		105090167,		0.1025,		0.1061,		0.1036,		2.84e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.06063,		0,		21952,		0,		0,		0,		1624,		6,		0,		8,		8,		0,		0,		0,		1594,		2,		0.08332
8.000674,		1.000075,		99,		0,		0,		-nan,		105091814,		0.09658,		0.1534,		0.1042,		2.724e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.06747,		0,		21952,		0,		0,		0,		1627,		6,		0,		8,		8,		0,		0,		0,		1803,		2,		0
9.000756,		1.000056,		99,		0,		0,		-nan,		105093770,		0.0944,		0.1543,		0.105,		7.283e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.07443,		0,		21952,		0,		0,		0,		1629,		6,		0,		8,		8,		0,		0,		0,		2013,		2,		0.08333
10.000853,		1.000070,		99,		0,		0,		-nan,		105092278,		0.09633,		0.1067,		0.1036,		8.507e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.0811,		0,		21952,		0,		0,		0,		1632,		6,		0,		8,		8,		0,		0,		0,		2218,		2,		0.08333
11.000950,		1.000070,		99,		0,		0,		-nan,		105092214,		0.09586,		0.1065,		0.1037,		8.461e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.08782,		0,		21952,		0,		0,		0,		1634,		6,		0,		8,		8,		0,		0,		0,		2422,		2,		0
12.001040,		1.000057,		99,		0,		0,		-nan,		105092875,		0.1032,		0.1803,		0.1049,		8.17e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.09468,		0,		21952,		0,		0,		0,		1636,		6,		0,		8,		8,		0,		0,		0,		2627,		2,		0.08333
13.001126,		1.000057,		99,		0,		0,		-nan,		105093455,		0.09584,		0.1076,		0.1037,		1.129e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1013,		0,		21952,		0,		0,		0,		1639,		6,		0,		8,		8,		0,		0,		0,		2831,		2,		0.08333
14.001209,		1.000057,		99,		0,		0,		-nan,		105093569,		0.09551,		0.1089,		0.1036,		1.057e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1079,		0,		21952,		0,		0,		0,		1641,		6,		0,		8,		8,		0,		0,		0,		3035,		2,		0
15.001294,		1.000057,		99,		0,		0,		-nan,		105093578,		0.1032,		0.1088,		0.1037,		5.75e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1146,		0,		21952,		0,		0,		0,		1643,		6,		0,		8,		8,		0,		0,		0,		3239,		2,		0.08333
16.001377,		1.000057,		99,		0,		0,		-nan,		105093562,		0.09595,		0.109,		0.1038,		1.429e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1214,		0,		21952,		0,		0,		0,		1646,		6,		0,		8,		8,		0,		0,		0,		3449,		2,		0.08333
17.001461,		1.000057,		99,		0,		0,		-nan,		105093553,		0.09589,		0.1092,		0.1036,		1.185e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1283,		0,		21952,		0,		0,		0,		1649,		6,		0,		8,		8,		0,		0,		0,		3658,		2,		0
18.001547,		1.000057,		99,		0,		0,		-nan,		105093410,		0.1031,		0.164,		0.105,		6.118e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1352,		0,		21952,		0,		0,		0,		1652,		6,		0,		8,		8,		0,		0,		0,		3862,		2,		0.08333
19.001633,		1.000057,		99,		0,		0,		-nan,		105093435,		0.0961,		0.1101,		0.1037,		1.297e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1419,		0,		21952,		0,		0,		0,		1654,		6,		0,		8,		8,		0,		0,		0,		4068,		2,		0.08333
20.001724,		1.000057,		99,		0,		0,		-nan,		105092791,		0.09639,		0.1087,		0.1036,		1.083e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1487,		0,		23292,		0,		0,		0,		1656,		6,		0,		8,		16,		0,		0,		0,		4272,		2,		0
21.001820,		1.000070,		99,		0,		0,		-nan,		105092243,		0.1031,		0.1524,		0.1042,		2.431e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1554,		0,		23292,		0,		0,		0,		1659,		6,		0,		8,		16,		0,		0,		0,		4476,		2,		0.08333
22.001919,		1.000070,		99,		0,		0,		-nan,		105092231,		0.09664,		0.1088,		0.1036,		1.036e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1621,		0,		23292,		0,		0,		0,		1661,		6,		0,		8,		16,		0,		0,		0,		4681,		2,		0.08333
23.002014,		1.000070,		99,		0,		0,		-nan,		105092202,		0.103,		0.1088,		0.1036,		5.723e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1688,		0,		23292,		0,		0,		0,		1663,		6,		0,		8,		16,		0,		0,		0,		4885,		2,		0
24.002102,		1.000058,		99,		0,		0,		-nan,		105093377,		0.09519,		0.1533,		0.1051,		6.74e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1758,		0,		23292,		0,		0,		0,		1666,		6,		0,		8,		16,		0,		0,		0,		5094,		2,		0.08333
25.002199,		1.000070,		99,		0,		0,		-nan,		105092098,		0.09664,		0.1086,		0.1037,		1.014e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1827,		0,		23292,		0,		0,		0,		1668,		6,		0,		8,		16,		0,		0,		0,		5304,		2,		0.08333
26.002283,		1.000057,		99,		0,		0,		-nan,		105093553,		0.1031,		0.1094,		0.1037,		6.583e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.1893,		0,		23292,		0,		0,		0,		1670,		6,		0,		8,		16,		0,		0,		0,		5508,		2,		0
27.002378,		1.000070,		99,		0,		0,		-nan,		105092259,		0.09598,		0.1088,		0.1036,		1.396e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.196,		0,		23292,		0,		0,		0,		1673,		6,		0,		8,		16,		0,		0,		0,		5713,		2,		0.08333
28.002464,		1.000058,		99,		0,		0,		-nan,		105093528,		0.09617,		0.1086,		0.1036,		1.101e-09,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2027,		0,		23292,		0,		0,		0,		1675,		6,		0,		8,		16,		0,		0,		0,		5918,		2,		0.08333
29.002560,		1.000070,		99,		0,		0,		-nan,		105092208,		0.1031,		0.1087,		0.1036,		5.466e-10,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2095,		0,		23292,		0,		0,		0,		1677,		6,		0,		8,		16,		0,		0,		0,		6122,		2,		0
30.002659,		1.000070,		99,		0,		0,		-nan,		105092072,		0.09619,		0.1525,		0.1041,		2.522e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.2163,		0,		23292,		0,		0,		0,		1680,		6,		0,		8,		16,		0,		0,		0,		6326,		2,		0.08333
