Experiment id: 6bb4087c-8741-404f-a619-7dc0f4a0180a
Performance Test Version: 2113db4
Logfile name: 2f338c47-33e9-4358-aba4-179718cbedd4.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 20
Topic name: Struct32k
Msg name: Struct32k
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000457,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04476,		0,		41472,		0,		0,		0,		6621,		5,		0,		0,		8,		0,		0,		0,		271,		6,		-0.01221
7.000577,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04507,		0,		41472,		0,		0,		0,		6622,		5,		0,		0,		8,		0,		0,		0,		288,		6,		0
8.000675,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04534,		0,		41472,		0,		0,		0,		6623,		5,		0,		0,		8,		0,		0,		0,		303,		6,		0
9.000774,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04583,		0,		41472,		0,		0,		0,		6623,		5,		0,		0,		8,		0,		0,		0,		328,		6,		0
10.000875,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04616,		0,		41472,		0,		0,		0,		6623,		5,		0,		0,		8,		0,		0,		0,		348,		6,		0
11.000976,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04695,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		372,		6,		0
12.001078,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04721,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		387,		6,		0
13.001178,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04745,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		401,		6,		0
14.001277,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04771,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		418,		6,		0
15.001377,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04795,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		432,		6,		0
16.001476,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04822,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		448,		6,		0
17.001575,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04854,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		465,		6,		0
18.001677,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04878,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		479,		6,		0
19.001776,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04904,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		494,		6,		0
20.001877,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04927,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		508,		6,		0
21.001976,		1.000075,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04951,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		8,		0,		0,		0,		522,		6,		0
22.002081,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04977,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		16,		0,		0,		0,		537,		6,		0
23.002182,		1.000074,		0,		0,		0,		-nan,		0,		inf,		-inf,		0,		-nan,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.05001,		0,		41472,		0,		0,		0,		6634,		5,		0,		0,		16,		0,		0,		0,		551,		6,		0.08333
