16.096453,		1.003720,		743,		0,		238,		inf,		3147662579,		872,		1044,		973.1,		1.102,		inf,		-inf,		0,		0,		0,		0,		0,		0,		29796875000,		33062500000,		4217712,		0,		0,		0,		0,		11254023,		0,		0,		0,		0,		0,		0,		0,		0,		38
17.111284,		1.014675,		733,		0,		255,		inf,		3113970366,		911.6,		1056,		978.9,		1.312,		inf,		-inf,		0,		0,		0,		0,		0,		0,		32109375000,		35468750000,		4217712,		0,		0,		0,		0,		12023792,		0,		0,		0,		0,		0,		0,		0,		0,		38.75
18.114170,		1.002803,		713,		0,		237,		inf,		3025524785,		909.7,		1044,		977.5,		0.9398,		inf,		-inf,		0,		0,		0,		0,		0,		0,		34156250000,		38015625000,		4217712,		0,		0,		0,		0,		12775385,		0,		0,		0,		0,		0,		0,		0,		0,		38.17
19.115969,		1.001255,		920,		0,		190,		inf,		3895965643,		855,		1045,		960.7,		1.637,		inf,		-inf,		0,		0,		0,		0,		0,		0,		36406250000,		41203125000,		4217712,		0,		0,		0,		0,		13720722,		0,		0,		0,		0,		0,		0,		0,		0,		45.23
20.117672,		1.001594,		565,		0,		294,		inf,		2409029195,		865.6,		1049,		978.7,		1.422,		inf,		-inf,		0,		0,		0,		0,		0,		0,		38484375000,		43453125000,		4217712,		0,		0,		0,		0,		14432153,		0,		0,		0,		0,		0,		0,		0,		0,		36.01
21.121191,		1.003441,		716,		0,		285,		inf,		3036157251,		890.5,		1051,		982.6,		0.9732,		inf,		-inf,		0,		0,		0,		0,		0,		0,		40468750000,		46062500000,		4217712,		0,		0,		0,		0,		15177469,		0,		0,		0,		0,		0,		0,		0,		0,		38.15
22.125446,		1.004176,		740,		0,		200,		inf,		3134224579,		872.8,		1040,		974.2,		1.492,		inf,		-inf,		0,		0,		0,		0,		0,		0,		42593750000,		48625000000,		4217716,		0,		0,		0,		0,		15947373,		0,		0,		0,		0,		0,		0,		0,		0,		38.9
23.127645,		1.002112,		674,		0,		347,		inf,		2864280124,		873.7,		1043,		980.2,		0.9779,		inf,		-inf,		0,		0,		0,		0,		0,		0,		44312500000,		51359375000,		4217716,		0,		0,		0,		0,		16649555,		0,		0,		0,		0,		0,		0,		0,		0,		37.03
24.142889,		1.015175,		736,		0,		234,		inf,		3120975896,		876,		1039,		972.6,		1.565,		inf,		-inf,		0,		0,		0,		0,		0,		0,		46500000000,		54125000000,		4217716,		0,		0,		0,		0,		17424636,		0,		0,		0,		0,		0,		0,		0,		0,		40.66
25.146383,		1.003407,		719,		0,		271,		inf,		3048784964,		871,		1060,		973.1,		1.618,		inf,		-inf,		0,		0,		0,		0,		0,		0,		48578125000,		56750000000,		4217716,		0,		0,		0,		0,		18173003,		0,		0,		0,		0,		0,		0,		0,		0,		39.06
26.150276,		1.003801,		804,		0,		190,		inf,		3402910646,		850,		1044,		969.9,		2.292,		inf,		-inf,		0,		0,		0,		0,		0,		0,		51000000000,		59265625000,		4217716,		0,		0,		0,		0,		19017311,		0,		0,		0,		0,		0,		0,		0,		0,		40.99
27.150898,		1.000280,		655,		0,		259,		inf,		2789102386,		943.2,		1104,		1007,		1.639,		inf,		-inf,		0,		0,		0,		0,		0,		0,		53015625000,		61640625000,		4217716,		0,		0,		0,		0,		19695746,		0,		0,		0,		0,		0,		0,		0,		0,		36.57
28.157377,		1.006245,		820,		0,		262,		inf,		3460874044,		733.1,		1080,		969.4,		2.915,		inf,		-inf,		0,		0,		0,		0,		0,		0,		55453125000,		64125000000,		4217716,		0,		0,		0,		0,		20544373,		0,		0,		0,		0,		0,		0,		0,		0,		40.75
29.161802,		1.004335,		600,		0,		460,		inf,		2548744548,		769.7,		1058,		962.4,		2.792,		inf,		-inf,		0,		0,		0,		0,		0,		0,		57531250000,		65968750000,		4217716,		0,		0,		0,		0,		21169594,		0,		0,		0,		0,		0,		0,		0,		0,		32.54
30.164433,		1.002530,		568,		0,		309,		inf,		2419358811,		701.8,		1049,		956.8,		2.799,		inf,		-inf,		0,		0,		0,		0,		0,		0,		59000000000,		68078125000,		4217716,		0,		0,		0,		0,		21771784,		0,		0,		0,		0,		0,		0,		0,		0,		29.74
