16.061817,		1.003228,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		921875000,		781250000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.9085
17.063959,		1.002085,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		953125000,		843750000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7796
18.065178,		1.001176,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1000000000,		890625000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7803
19.071316,		1.006074,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1078125000,		906250000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7765
20.075798,		1.004382,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1140625000,		937500000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7778
21.078138,		1.002290,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1187500000,		984375000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7794
22.080225,		1.002037,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1234375000,		1031250000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7796
23.097862,		1.017567,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1296875000,		1062500000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7677
24.098934,		1.001023,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1343750000,		1109375000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7804
25.114641,		1.015663,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1421875000,		1125000000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7692
26.117830,		1.003139,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1500000000,		1140625000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7788
27.121054,		1.003163,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1546875000,		1187500000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7787
28.122210,		1.001114,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1609375000,		1218750000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.7803
29.125290,		1.003030,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1671875000,		1234375000,		25304,		0,		0,		0,		0,		6573,		0,		0,		0,		0,		0,		0,		0,		0,		0.649
30.126358,		1.001027,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1734375000,		1250000000,		25304,		0,		0,		0,		0,		6583,		0,		0,		0,		0,		0,		0,		0,		0,		0.6503
