Experiment id: f2269c3c-8314-43d2-837f-04d340aaa8c4
Performance Test Version: 
Logfile name: b05dea94-a9a8-4e9c-8f09-b3fac80f315c.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 100
Topic name: Array16k
Msg name: Array16k
Maximum runtime (sec): 30
Number of publishers: 0
Number of subscribers: 10
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
20.071869,		1.003319,		990,		0,		0,		-nan(ind),		16344830,		0.0405,		15.88,		2.281,		0.02899,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9078125000,		6062500000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.489
21.073168,		1.001257,		990,		0,		0,		-nan(ind),		16378670,		0.0368,		15.88,		1.811,		0.02382,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9578125000,		6343750000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.502
22.076391,		1.003140,		980,		0,		0,		-nan(ind),		16183860,		0.0417,		16.73,		2.6,		0.03269,		inf,		-inf,		0,		0,		0,		0,		0,		0,		9968750000,		6718750000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.36
23.077448,		1.000983,		990,		0,		0,		-nan(ind),		16382666,		0.0404,		15.78,		2.721,		0.03381,		inf,		-inf,		0,		0,		0,		0,		0,		0,		10406250000,		7093750000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.764
24.078524,		1.001001,		1010,		0,		0,		-nan(ind),		16710030,		0.0426,		15.87,		3.282,		0.03905,		inf,		-inf,		0,		0,		0,		0,		0,		0,		10906250000,		7328125000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.113
25.081224,		1.002657,		990,		0,		0,		-nan(ind),		16355808,		0.04,		16.09,		4.132,		0.04598,		inf,		-inf,		0,		0,		0,		0,		0,		0,		11218750000,		7734375000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		5.973
26.083361,		1.002072,		990,		0,		0,		-nan(ind),		16365040,		0.0398,		16.06,		3.519,		0.04126,		inf,		-inf,		0,		0,		0,		0,		0,		0,		11625000000,		8015625000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		5.717
27.087767,		1.004326,		980,		0,		0,		-nan(ind),		16164780,		0.0426,		15.83,		2.456,		0.03085,		inf,		-inf,		0,		0,		0,		0,		0,		0,		11984375000,		8421875000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.352
28.088881,		1.001067,		1010,		0,		0,		-nan(ind),		16709370,		0.0403,		30.51,		4.664,		0.05436,		inf,		-inf,		0,		0,		0,		0,		0,		0,		12437500000,		8671875000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		5.853
29.104479,		1.015551,		990,		0,		0,		-nan(ind),		16309614,		0.0404,		15.91,		3.628,		0.04203,		inf,		-inf,		0,		0,		0,		0,		0,		0,		13046875000,		8875000000,		47620,		0,		0,		0,		0,		12163,		0,		0,		0,		0,		0,		0,		0,		0,		6.667
30.108360,		1.003831,		1000,		0,		0,		-nan(ind),		16499950,		0.0438,		30.63,		3.641,		0.04686,		inf,		-inf,		0,		0,		0,		0,		0,		0,		13437500000,		9156250000,		47648,		0,		0,		0,		0,		12175,		0,		0,		0,		0,		0,		0,		0,		0,		5.577
