16.004581,		1.000128,		948,		317,		0,		0.00,		999174097,		5.992,		6.698,		6.26,		1.593e-05,		-5821,		-5459,		-5640,		10.99,		0,		0,		0,		0,		61.17,		0.8514,		25364,		0,		0,		0,		4062,		0,		0,		0,		8,		0,		0,		0,		7076,		1041,		96.47
17.004963,		1.000108,		957,		318,		0,		0.00,		1008595658,		5.915,		6.651,		6.236,		1.853e-05,		-6185,		-5823,		-6004,		10.97,		0,		0,		0,		0,		64.99,		0.8919,		25364,		0,		0,		0,		4062,		0,		0,		0,		8,		0,		0,		0,		7533,		1107,		96.71
18.005318,		1.000104,		951,		317,		0,		0.00,		1002323267,		5.94,		6.707,		6.256,		1.679e-05,		-6549,		-6186,		-6367,		11,		0,		0,		0,		0,		68.78,		0.9683,		25364,		0,		0,		0,		4062,		0,		0,		0,		8,		0,		0,		0,		7972,		1167,		96.47
19.005787,		1.000176,		951,		318,		0,		0.00,		1002207372,		5.93,		6.834,		6.248,		1.58e-05,		-6911,		-6550,		-6731,		10.96,		0,		0,		0,		0,		72.62,		1,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		8401,		1228,		96.7
20.006229,		1.000104,		954,		317,		0,		0.00,		1005382770,		5.927,		6.589,		6.249,		1.476e-05,		-7275,		-6913,		-7094,		11.06,		0,		0,		0,		0,		76.45,		1.037,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		8835,		1284,		96.46
21.006544,		1.000072,		951,		318,		0,		0.00,		1002360765,		5.398,		7.233,		6.25,		1.867e-05,		-7639,		-7277,		-7458,		10.97,		0,		0,		0,		0,		80.27,		1.081,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		9255,		1347,		96.97
22.007008,		1.000135,		951,		317,		0,		0.00,		1002215929,		5.907,		6.62,		6.254,		1.744e-05,		-8002,		-7640,		-7821,		10.99,		0,		0,		0,		0,		84.1,		1.121,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		9677,		1408,		96.46
23.007465,		1.000115,		954,		317,		0,		0.00,		1005368111,		5.912,		6.61,		6.253,		1.67e-05,		-8367,		-8004,		-8185,		11.06,		0,		0,		0,		0,		87.93,		1.149,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		10103,		1467,		96.46
24.010666,		1.000105,		948,		317,		0,		0.00,		999478692,		5.893,		6.75,		6.258,		1.95e-05,		-8731,		-8369,		-8550,		11.01,		0,		0,		0,		0,		91.77,		1.186,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		10535,		1544,		96.69
25.010973,		1.000081,		954,		317,		0,		0.00,		1005519997,		5.944,		6.585,		6.255,		1.319e-05,		-9096,		-8733,		-8915,		11.09,		0,		0,		0,		0,		95.59,		1.234,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		10969,		1610,		96.72
26.011314,		1.000111,		951,		318,		0,		0.00,		1002335588,		5.949,		6.834,		6.244,		1.467e-05,		-9459,		-9098,		-9279,		10.91,		0,		0,		0,		0,		99.43,		1.258,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		11396,		1669,		96.47
27.011736,		1.000126,		951,		317,		0,		0.00,		1002254845,		5.947,		6.625,		6.256,		1.412e-05,		-9823,		-9460,		-9641,		11.12,		0,		0,		0,		0,		103.2,		1.322,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		11833,		1725,		96.71
28.012154,		1.000093,		957,		318,		0,		0.00,		1008560619,		5.98,		6.573,		6.237,		1.443e-05,		-1.019e+04,		-9824,		-1e+04,		11.07,		0,		0,		0,		0,		107.1,		1.362,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		12279,		1783,		96.71
29.012606,		1.000177,		951,		318,		0,		0.00,		1002224689,		5.914,		6.752,		6.247,		1.45e-05,		-1.055e+04,		-1.019e+04,		-1.037e+04,		10.94,		0,		0,		0,		0,		110.9,		1.426,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		12705,		1859,		96.46
30.013006,		1.000104,		954,		317,		0,		0.00,		1005427934,		5.918,		6.677,		6.249,		1.539e-05,		-1.091e+04,		-1.055e+04,		-1.073e+04,		10.94,		0,		0,		0,		0,		114.7,		1.446,		25364,		0,		0,		0,		4062,		0,		0,		0,		16,		0,		0,		0,		13148,		1921,		96.71
