Experiment id: 6585eee7-01ec-487a-9787-f59c648f7b0f
Performance Test Version: 2113db4
Logfile name: pub_node_rmw_fastrtps_cpp_41.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_fastrtps_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: TRANSIENT_LOCAL History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 35
Number of publishers: 1
Number of subscribers: 0
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000447,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.921,		1.935,		1.932,		3.01e-09,		inf,		-inf,		0,		0,		0.4511,		0.1565,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		20005,		1824,		-0.02461
7.000560,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.935,		1.932,		3.158e-09,		inf,		-inf,		0,		0,		0.5815,		0.2018,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		26136,		2304,		1.5
8.000661,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.92,		1.937,		1.931,		4.813e-09,		inf,		-inf,		0,		0,		0.713,		0.2474,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		32260,		2795,		1.417
9.000762,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.916,		1.954,		1.932,		4.871e-09,		inf,		-inf,		0,		0,		0.8426,		0.2923,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		38021,		3494,		1.5
10.000856,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.921,		1.935,		1.931,		4.721e-09,		inf,		-inf,		0,		0,		0.9742,		0.338,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		43831,		4224,		1.417
11.000945,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.964,		1.932,		6.563e-09,		inf,		-inf,		0,		0,		1.105,		0.3834,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		49608,		4955,		1.5
12.001038,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.936,		1.932,		4.732e-09,		inf,		-inf,		0,		0,		1.235,		0.4284,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		55258,		5600,		1.417
13.001128,		1.000061,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.916,		1.936,		1.931,		4.979e-09,		inf,		-inf,		0,		0,		1.365,		0.4734,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		60781,		6283,		1.5
14.001216,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.919,		1.935,		1.931,		4.016e-09,		inf,		-inf,		0,		0,		1.495,		0.5186,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		66499,		6987,		1.417
15.001309,		1.000058,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.921,		1.935,		1.931,		4.355e-09,		inf,		-inf,		0,		0,		1.624,		0.5636,		32016,		0,		0,		0,		3070,		0,		0,		0,		8,		0,		0,		0,		71961,		7653,		1.5
