Experiment id: b51f5998-272d-430a-ae96-5a7a7c37a6f4
Performance Test Version: 2113db4
Logfile name: pub_node_rmw_cyclonedds_cpp_1.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: TRANSIENT_LOCAL History kind: KEEP_LAST History depth: 100 Sync. pub/sub: 0
Publishing rate: 500
Topic name: Struct16
Msg name: Struct16
Maximum runtime (sec): 35
Number of publishers: 1
Number of subscribers: 0
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 0
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000571,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.961,		1.937,		3.866e-09,		inf,		-inf,		0,		0,		0.02097,		0.01049,		13636,		0,		0,		0,		909,		0,		0,		0,		8,		0,		0,		0,		3200,		3,		-0.02475
7.000734,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.968,		1.937,		4.275e-09,		inf,		-inf,		0,		0,		0.02097,		0.01554,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		3712,		3,		0
8.000847,		1.000077,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.917,		1.94,		1.938,		3.433e-09,		inf,		-inf,		0,		0,		0.02097,		0.02048,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		4225,		3,		0.08332
9.000978,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.897,		1.953,		1.937,		6.752e-09,		inf,		-inf,		0,		0,		0.02329,		0.02329,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		4739,		3,		0
10.001105,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.924,		1.956,		1.937,		3.052e-09,		inf,		-inf,		0,		0,		0.02575,		0.02575,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		5250,		3,		0
11.001232,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.931,		1.94,		1.937,		2.257e-09,		inf,		-inf,		0,		0,		0.02821,		0.02821,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		5761,		3,		0
12.001359,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.922,		1.972,		1.937,		4.929e-09,		inf,		-inf,		0,		0,		0.02821,		0.03344,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		6277,		3,		0.08332
13.001485,		1.000090,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.93,		1.94,		1.938,		1.925e-09,		inf,		-inf,		0,		0,		0.02821,		0.03834,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		6788,		3,		0
14.001615,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.924,		1.97,		1.938,		4.624e-09,		inf,		-inf,		0,		0,		0.02821,		0.04326,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		7300,		3,		0.08332
15.001742,		1.000091,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.923,		1.969,		1.937,		4.542e-09,		inf,		-inf,		0,		0,		0.02821,		0.04817,		13636,		0,		0,		0,		910,		0,		0,		0,		8,		0,		0,		0,		7811,		3,		0
