16.001520,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.871,		1.955,		1.926,		1.295e-08,		inf,		-inf,		0,		0,		0.2038,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		8,		0,		0,		0,		15016,		1,		0.1667
17.001616,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.916,		1.934,		1.926,		3.133e-09,		inf,		-inf,		0,		0,		0.2197,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		8,		0,		0,		0,		16030,		1,		0.08333
18.001703,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.917,		1.929,		1.927,		2.789e-09,		inf,		-inf,		0,		0,		0.2354,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		8,		0,		0,		0,		17041,		1,		0.1667
19.001783,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.895,		1.929,		1.926,		4.704e-09,		inf,		-inf,		0,		0,		0.2512,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		8,		0,		0,		0,		18052,		1,		0.1667
20.001877,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.898,		1.929,		1.926,		4.784e-09,		inf,		-inf,		0,		0,		0.2673,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		16,		0,		0,		0,		19078,		1,		0.08333
21.001963,		1.000056,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.917,		1.929,		1.927,		2.885e-09,		inf,		-inf,		0,		0,		0.283,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		16,		0,		0,		0,		20089,		1,		0.1667
22.002066,		1.000078,		0,		500,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.918,		1.929,		1.927,		2.818e-09,		inf,		-inf,		0,		0,		0.2988,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		16,		0,		0,		0,		21104,		1,		0.08332
23.002163,		1.000060,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.9,		1.957,		1.929,		1.257e-08,		inf,		-inf,		0,		0,		0.3136,		0,		13624,		0,		0,		0,		971,		0,		0,		0,		16,		0,		0,		0,		22115,		1,		0.1667
24.002256,		1.000059,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.903,		1.933,		1.931,		3.722e-09,		inf,		-inf,		0,		0,		0.3272,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		23129,		1,		0.08333
25.002348,		1.000060,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.924,		1.933,		1.931,		2.295e-09,		inf,		-inf,		0,		0,		0.3408,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		24143,		2,		0.1667
26.002436,		1.000059,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.925,		1.933,		1.931,		2.161e-09,		inf,		-inf,		0,		0,		0.3542,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		25154,		3,		0.08333
27.002523,		1.000059,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.906,		1.933,		1.931,		4.354e-09,		inf,		-inf,		0,		0,		0.3678,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		26168,		3,		0.08333
28.002609,		1.000057,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.904,		1.928,		1.925,		5.088e-09,		inf,		-inf,		0,		0,		0.3846,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		27191,		3,		0.1667
29.002703,		1.000065,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.92,		1.928,		1.925,		3.332e-09,		inf,		-inf,		0,		0,		0.4012,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		28202,		3,		0.1667
30.002796,		1.000064,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.902,		1.927,		1.924,		3.848e-09,		inf,		-inf,		0,		0,		0.4183,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		29215,		3,		0.08333
31.002890,		1.000065,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.915,		1.926,		1.924,		2.698e-09,		inf,		-inf,		0,		0,		0.4354,		0,		13624,		0,		0,		0,		972,		0,		0,		0,		16,		0,		0,		0,		30226,		3,		0.1667
32.002979,		1.000059,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.917,		1.927,		1.924,		2.707e-09,		inf,		-inf,		0,		0,		0.4526,		0,		13624,		0,		0,		0,		973,		0,		0,		0,		24,		0,		0,		0,		31240,		3,		0.1667
33.003075,		1.000070,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.915,		1.926,		1.924,		2.593e-09,		inf,		-inf,		0,		0,		0.4699,		0,		13624,		0,		0,		0,		973,		0,		0,		0,		24,		0,		0,		0,		32254,		3,		0.08333
34.003193,		1.000088,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.56,		1.946,		1.943,		3.083e-07,		inf,		-inf,		0,		0,		0.4699,		0.008091,		13624,		0,		0,		0,		982,		0,		0,		0,		24,		0,		0,		0,		33135,		5,		0
35.003345,		1.000093,		0,		499,		0,		0.00,		0,		inf,		-inf,		0,		0,		1.93,		1.946,		1.944,		2.715e-09,		inf,		-inf,		0,		0,		0.4699,		0.009924,		13624,		0,		0,		0,		982,		0,		0,		0,		24,		0,		0,		0,		33636,		5,		0
