Experiment id: d1214b1e-1685-4b0f-a1c6-7db88bd6f764
Performance Test Version: 2113db4
Logfile name: 3c9cab83-f334-40af-bf15-2871a46e889a.csv
Communication mean: RCLCPP_SINGLE_THREADED_EXECUTOR
RMW Implementation: rmw_cyclonedds_cpp
DDS domain id: 0
QOS: Reliability: RELIABLE Durability: VOLATILE History kind: KEEP_LAST History depth: 16 Sync. pub/sub: 0
Publishing rate: 30
Topic name: PointCloud1m
Msg name: PointCloud1m
Maximum runtime (sec): 60
Number of publishers: 0
Number of subscribers: 1
Memory check enabled: 0
Use single participant: 0
With security: 0
Zero copy transfer: 1
Roundtrip Mode: NONE
Ignore seconds from beginning: 5

---EXPERIMENT-START---
T_experiment,	T_loop,	received,	sent,	lost,	relative_loss,	data_received,	latency_min (ms),	latency_max (ms),	latency_mean (ms),	latency_variance (ms),	pub_loop_res_min (ms),	pub_loop_res_max (ms),	pub_loop_res_mean (ms),	pub_loop_res_variance (ms),	sub_loop_res_min (ms),	sub_loop_res_max (ms),	sub_loop_res_mean (ms),	sub_loop_res_variance (ms),	ru_utime,	ru_stime,	ru_maxrss,	ru_ixrss,	ru_idrss,	ru_isrss,	ru_minflt,	ru_majflt,	ru_nswap,	ru_inblock,	ru_oublock,	ru_msgsnd,	ru_msgrcv,	ru_nsignals,	ru_nvcsw,	ru_nivcsw,	cpu_usage (%)
6.000435,		1.000081,		29,		0,		0,		-nan,		31528132,		0.08175,		0.1859,		0.113,		4.593e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.02185,		0.007282,		21552,		0,		0,		0,		1644,		0,		0,		8,		8,		0,		0,		0,		569,		3,		-0.01217
7.000555,		1.000051,		29,		0,		0,		-nan,		31526936,		0.05919,		0.2951,		0.1287,		2.553e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.02412,		0.008039,		21552,		0,		0,		0,		1645,		0,		0,		8,		8,		0,		0,		0,		633,		3,		0
8.000662,		1.000058,		29,		0,		0,		-nan,		31527348,		0.07841,		0.1327,		0.1186,		2.498e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.02631,		0.008769,		21552,		0,		0,		0,		1647,		0,		0,		8,		8,		0,		0,		0,		702,		3,		0
9.000757,		1.000055,		30,		0,		0,		-nan,		32578636,		0.1033,		0.2881,		0.1258,		1.124e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.0286,		0.009533,		21552,		0,		0,		0,		1648,		0,		0,		8,		8,		0,		0,		0,		771,		3,		0
10.000852,		1.000058,		29,		0,		0,		-nan,		31527741,		0.1145,		0.1623,		0.1285,		5.897e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.03089,		0.0103,		21552,		0,		0,		0,		1648,		0,		0,		8,		8,		0,		0,		0,		836,		3,		0.1667
11.000955,		1.000058,		29,		0,		0,		-nan,		31527465,		0.09777,		0.2649,		0.131,		1.376e-06,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.03322,		0.01107,		21552,		0,		0,		0,		1649,		0,		0,		8,		8,		0,		0,		0,		900,		3,		0
12.001055,		1.000058,		29,		0,		0,		-nan,		31527569,		0.08326,		0.2614,		0.1245,		8.247e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.03544,		0.01181,		21552,		0,		0,		0,		1650,		0,		0,		8,		8,		0,		0,		0,		964,		3,		0
13.001158,		1.000058,		29,		0,		0,		-nan,		31527487,		0.1057,		0.1298,		0.1264,		3.457e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.0377,		0.01257,		21552,		0,		0,		0,		1650,		0,		0,		8,		8,		0,		0,		0,		1029,		3,		0
14.001254,		1.000058,		29,		0,		0,		-nan,		31527654,		0.1051,		0.1324,		0.1231,		6.907e-08,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.03983,		0.01328,		21552,		0,		0,		0,		1651,		0,		0,		8,		8,		0,		0,		0,		1093,		3,		0
15.001350,		1.000058,		29,		0,		0,		-nan,		31527693,		0.105,		0.173,		0.126,		1.577e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04206,		0.01402,		21552,		0,		0,		0,		1652,		0,		0,		8,		8,		0,		0,		0,		1157,		3,		0.08333
16.001444,		1.000057,		29,		0,		0,		-nan,		31527764,		0.08054,		0.1488,		0.1158,		2.272e-07,		inf,		-inf,		0,		0,		0,		0,		0,		0,		0.04414,		0.01471,		21552,		0,		0,		0,		1654,		0,		0,		8,		8,		0,		0,		0,		1226,		3,		0
